C,comp_time,outlier_ratio,test_accuracy,trial
625.0,2.102597951889038,0.03,0.9745,24.0
125.0,0.5046448707580566,0.03,0.975,24.0
25.0,0.07624483108520508,0.03,0.975,24.0
5.0,0.01782393455505371,0.03,0.975,24.0
1.0,0.0037720203399658203,0.03,0.975,24.0
0.2,0.001708984375,0.03,0.975,24.0
0.04,0.0010590553283691406,0.03,0.975,24.0
0.008,0.0006339550018310547,0.03,0.9745,24.0
0.0016,0.0005500316619873047,0.03,0.9695,24.0
625.0,1.5624949932098389,0.03,0.929,25.0
125.0,0.32117605209350586,0.03,0.93,25.0
25.0,0.07342314720153809,0.03,0.93,25.0
5.0,0.011304140090942383,0.03,0.93,25.0
1.0,0.003203153610229492,0.03,0.93,25.0
0.2,0.0014050006866455078,0.03,0.93,25.0
0.04,0.000682830810546875,0.03,0.93,25.0
0.008,0.0005769729614257812,0.03,0.9195,25.0
0.0016,0.0005319118499755859,0.03,0.8965,25.0
625.0,1.6539459228515625,0.03,0.9845,26.0
125.0,0.3971068859100342,0.03,0.9845,26.0
25.0,0.09291982650756836,0.03,0.9845,26.0
5.0,0.020709991455078125,0.03,0.9845,26.0
1.0,0.005023002624511719,0.03,0.9845,26.0
0.2,0.0012400150299072266,0.03,0.9845,26.0
0.04,0.0007069110870361328,0.03,0.9815,26.0
0.008,0.0005631446838378906,0.03,0.984,26.0
0.0016,0.0005080699920654297,0.03,0.9815,26.0
625.0,4.593616008758545,0.03,0.985,27.0
125.0,0.734036922454834,0.03,0.9855,27.0
25.0,0.09736895561218262,0.03,0.9855,27.0
5.0,0.0348200798034668,0.03,0.9855,27.0
1.0,0.006521940231323242,0.03,0.9855,27.0
0.2,0.002229928970336914,0.03,0.9855,27.0
0.04,0.000762939453125,0.03,0.9855,27.0
0.008,0.000640869140625,0.03,0.987,27.0
0.0016,0.0005478858947753906,0.03,0.9885,27.0
625.0,1.8970959186553955,0.03,0.9775,28.0
125.0,0.8448100090026855,0.03,0.978,28.0
25.0,0.16238713264465332,0.03,0.978,28.0
5.0,0.026790857315063477,0.03,0.978,28.0
1.0,0.005517005920410156,0.03,0.978,28.0
0.2,0.0015940666198730469,0.03,0.978,28.0
0.04,0.0008029937744140625,0.03,0.978,28.0
0.008,0.0006210803985595703,0.03,0.967,28.0
0.0016,0.0005550384521484375,0.03,0.975,28.0
625.0,2.6257989406585693,0.03,0.9785,29.0
125.0,0.40645909309387207,0.03,0.979,29.0
25.0,0.1625690460205078,0.03,0.979,29.0
5.0,0.037084102630615234,0.03,0.979,29.0
1.0,0.004366159439086914,0.03,0.979,29.0
0.2,0.0014598369598388672,0.03,0.979,29.0
0.04,0.000888824462890625,0.03,0.98,29.0
0.008,0.0006079673767089844,0.03,0.9795,29.0
0.0016,0.0005509853363037109,0.03,0.98,29.0
625.0,1.6274909973144531,0.03,0.909,30.0
125.0,0.4564700126647949,0.03,0.907,30.0
25.0,0.09530091285705566,0.03,0.9055,30.0
5.0,0.017618894577026367,0.03,0.9055,30.0
1.0,0.0046689510345458984,0.03,0.906,30.0
0.2,0.0014591217041015625,0.03,0.9055,30.0
0.04,0.00067901611328125,0.03,0.9065,30.0
0.008,0.0005910396575927734,0.03,0.9095,30.0
0.0016,0.0005319118499755859,0.03,0.8645,30.0
625.0,2.446380853652954,0.03,0.9785,31.0
125.0,0.3715999126434326,0.03,0.9775,31.0
25.0,0.11327004432678223,0.03,0.9775,31.0
5.0,0.0199429988861084,0.03,0.9775,31.0
1.0,0.004474163055419922,0.03,0.9775,31.0
0.2,0.001363992691040039,0.03,0.9775,31.0
0.04,0.000865936279296875,0.03,0.9785,31.0
0.008,0.0006189346313476562,0.03,0.976,31.0
0.0016,0.0005469322204589844,0.03,0.977,31.0
625.0,2.065276861190796,0.03,0.9345,32.0
125.0,0.36663198471069336,0.03,0.9355,32.0
25.0,0.07528400421142578,0.03,0.935,32.0
5.0,0.020442962646484375,0.03,0.935,32.0
1.0,0.0037500858306884766,0.03,0.935,32.0
0.2,0.0015430450439453125,0.03,0.935,32.0
0.04,0.0007259845733642578,0.03,0.9305,32.0
0.008,0.0005860328674316406,0.03,0.927,32.0
0.0016,0.0005381107330322266,0.03,0.922,32.0
625.0,4.1301820278167725,0.03,0.9715,33.0
125.0,0.7596919536590576,0.03,0.969,33.0
25.0,0.11136817932128906,0.03,0.9695,33.0
5.0,0.029913902282714844,0.03,0.9695,33.0
1.0,0.004980802536010742,0.03,0.9695,33.0
0.2,0.0017781257629394531,0.03,0.9695,33.0
0.04,0.0008139610290527344,0.03,0.9695,33.0
0.008,0.0005810260772705078,0.03,0.9755,33.0
0.0016,0.0006029605865478516,0.03,0.984,33.0
625.0,1.127399206161499,0.03,0.911,34.0
125.0,0.2756640911102295,0.03,0.9085,34.0
25.0,0.04226994514465332,0.03,0.908,34.0
5.0,0.010874032974243164,0.03,0.908,34.0
1.0,0.0027670860290527344,0.03,0.908,34.0
0.2,0.0010290145874023438,0.03,0.9145,34.0
0.04,0.0006020069122314453,0.03,0.922,34.0
0.008,0.0005371570587158203,0.03,0.9235,34.0
0.0016,0.0004999637603759766,0.03,0.9195,34.0
625.0,3.2016959190368652,0.03,0.982,35.0
125.0,0.790226936340332,0.03,0.9825,35.0
25.0,0.22402501106262207,0.03,0.9825,35.0
5.0,0.04694199562072754,0.03,0.9825,35.0
1.0,0.011264801025390625,0.03,0.9825,35.0
0.2,0.0028319358825683594,0.03,0.9825,35.0
0.04,0.0010538101196289062,0.03,0.9825,35.0
0.008,0.0006070137023925781,0.03,0.9815,35.0
0.0016,0.0005609989166259766,0.03,0.973,35.0
625.0,3.399009943008423,0.03,0.966,36.0
125.0,0.5130391120910645,0.03,0.9645,36.0
25.0,0.10167598724365234,0.03,0.9645,36.0
5.0,0.02265477180480957,0.03,0.9645,36.0
1.0,0.004843950271606445,0.03,0.9645,36.0
0.2,0.0014009475708007812,0.03,0.9645,36.0
0.04,0.0006771087646484375,0.03,0.966,36.0
0.008,0.0005900859832763672,0.03,0.971,36.0
0.0016,0.0005681514739990234,0.03,0.9575,36.0
625.0,2.9782049655914307,0.03,0.9565,37.0
125.0,0.5354189872741699,0.03,0.9565,37.0
25.0,0.09276700019836426,0.03,0.9565,37.0
5.0,0.01860499382019043,0.03,0.9565,37.0
1.0,0.0064389705657958984,0.03,0.957,37.0
0.2,0.001653909683227539,0.03,0.9565,37.0
0.04,0.0009760856628417969,0.03,0.955,37.0
0.008,0.0005788803100585938,0.03,0.9505,37.0
0.0016,0.0005769729614257812,0.03,0.926,37.0
625.0,1.6398539543151855,0.03,0.981,38.0
125.0,0.34304118156433105,0.03,0.9795,38.0
25.0,0.0920720100402832,0.03,0.9785,38.0
5.0,0.015105962753295898,0.03,0.9785,38.0
1.0,0.004087924957275391,0.03,0.9785,38.0
0.2,0.0014040470123291016,0.03,0.9785,38.0
0.04,0.0007250308990478516,0.03,0.9785,38.0
0.008,0.0005860328674316406,0.03,0.968,38.0
0.0016,0.0005490779876708984,0.03,0.963,38.0
625.0,2.834573984146118,0.03,0.974,39.0
125.0,0.4331779479980469,0.03,0.9745,39.0
25.0,0.10449600219726562,0.03,0.9745,39.0
5.0,0.0215299129486084,0.03,0.9745,39.0
1.0,0.006041049957275391,0.03,0.9745,39.0
0.2,0.0018448829650878906,0.03,0.9745,39.0
0.04,0.0007550716400146484,0.03,0.971,39.0
0.008,0.0005559921264648438,0.03,0.967,39.0
0.0016,0.0005230903625488281,0.03,0.9755,39.0
625.0,2.003679037094116,0.03,0.9625,40.0
125.0,0.3878049850463867,0.03,0.9625,40.0
25.0,0.09840011596679688,0.03,0.963,40.0
5.0,0.02827000617980957,0.03,0.963,40.0
1.0,0.005745887756347656,0.03,0.963,40.0
0.2,0.0017490386962890625,0.03,0.963,40.0
0.04,0.000720977783203125,0.03,0.9625,40.0
0.008,0.0006129741668701172,0.03,0.959,40.0
0.0016,0.0005397796630859375,0.03,0.9605,40.0
625.0,3.012888193130493,0.03,0.972,41.0
125.0,0.42875003814697266,0.03,0.974,41.0
25.0,0.05873417854309082,0.03,0.974,41.0
5.0,0.01744985580444336,0.03,0.974,41.0
1.0,0.0034961700439453125,0.03,0.974,41.0
0.2,0.0012559890747070312,0.03,0.974,41.0
0.04,0.0007281303405761719,0.03,0.975,41.0
0.008,0.0005850791931152344,0.03,0.976,41.0
0.0016,0.0005309581756591797,0.03,0.972,41.0
625.0,1.7803840637207031,0.03,0.977,42.0
125.0,0.48620104789733887,0.03,0.9765,42.0
25.0,0.07712483406066895,0.03,0.9765,42.0
5.0,0.0209958553314209,0.03,0.9765,42.0
1.0,0.005828142166137695,0.03,0.9765,42.0
0.2,0.001619100570678711,0.03,0.976,42.0
0.04,0.0006871223449707031,0.03,0.9745,42.0
0.008,0.0005409717559814453,0.03,0.9725,42.0
0.0016,0.0005898475646972656,0.03,0.964,42.0
625.0,1.7030479907989502,0.03,0.9815,43.0
125.0,0.4250948429107666,0.03,0.9815,43.0
25.0,0.0858149528503418,0.03,0.9815,43.0
5.0,0.016424179077148438,0.03,0.9815,43.0
1.0,0.0040340423583984375,0.03,0.9815,43.0
0.2,0.0013821125030517578,0.03,0.9815,43.0
0.04,0.000701904296875,0.03,0.9825,43.0
0.008,0.0005881786346435547,0.03,0.9825,43.0
0.0016,0.0004909038543701172,0.03,0.9805,43.0
625.0,4.586107969284058,0.03,0.9835,44.0
125.0,0.6940851211547852,0.03,0.9845,44.0
25.0,0.12715601921081543,0.03,0.9845,44.0
5.0,0.02886795997619629,0.03,0.9845,44.0
1.0,0.005786895751953125,0.03,0.9845,44.0
0.2,0.001995086669921875,0.03,0.9845,44.0
0.04,0.0008320808410644531,0.03,0.9835,44.0
0.008,0.0006139278411865234,0.03,0.984,44.0
0.0016,0.0005500316619873047,0.03,0.984,44.0
625.0,1.522676944732666,0.03,0.968,45.0
125.0,0.33873915672302246,0.03,0.9675,45.0
25.0,0.06583595275878906,0.03,0.967,45.0
5.0,0.02101612091064453,0.03,0.967,45.0
1.0,0.0037992000579833984,0.03,0.967,45.0
0.2,0.001322031021118164,0.03,0.967,45.0
0.04,0.0007050037384033203,0.03,0.967,45.0
0.008,0.0005719661712646484,0.03,0.9695,45.0
0.0016,0.0005879402160644531,0.03,0.9425,45.0
625.0,2.052537202835083,0.03,0.9765,46.0
125.0,0.5432260036468506,0.03,0.9745,46.0
25.0,0.0744009017944336,0.03,0.9735,46.0
5.0,0.01636981964111328,0.03,0.9735,46.0
1.0,0.004463911056518555,0.03,0.9735,46.0
0.2,0.0012280941009521484,0.03,0.9735,46.0
0.04,0.0006558895111083984,0.03,0.9765,46.0
0.008,0.0005600452423095703,0.03,0.975,46.0
0.0016,0.0005240440368652344,0.03,0.978,46.0
625.0,1.9183571338653564,0.03,0.926,47.0
125.0,0.37668704986572266,0.03,0.9235,47.0
25.0,0.0797269344329834,0.03,0.9235,47.0
5.0,0.016675949096679688,0.03,0.9235,47.0
1.0,0.003180980682373047,0.03,0.923,47.0
0.2,0.0014958381652832031,0.03,0.923,47.0
0.04,0.0007531642913818359,0.03,0.9225,47.0
0.008,0.0005681514739990234,0.03,0.911,47.0
0.0016,0.0005609989166259766,0.03,0.907,47.0
625.0,3.381160020828247,0.03,0.9775,48.0
125.0,0.5086188316345215,0.03,0.977,48.0
25.0,0.08175492286682129,0.03,0.9765,48.0
5.0,0.035780906677246094,0.03,0.9765,48.0
1.0,0.003921985626220703,0.03,0.9765,48.0
0.2,0.0014979839324951172,0.03,0.9765,48.0
0.04,0.0007321834564208984,0.03,0.9765,48.0
0.008,0.0006780624389648438,0.03,0.977,48.0
0.0016,0.0005748271942138672,0.03,0.9745,48.0
625.0,1.981287956237793,0.03,0.9605,49.0
125.0,0.4580059051513672,0.03,0.9615,49.0
25.0,0.09464192390441895,0.03,0.9615,49.0
5.0,0.019037961959838867,0.03,0.9615,49.0
1.0,0.005627155303955078,0.03,0.9615,49.0
0.2,0.0016748905181884766,0.03,0.9595,49.0
0.04,0.0008020401000976562,0.03,0.9605,49.0
0.008,0.0005130767822265625,0.03,0.961,49.0
0.0016,0.00048279762268066406,0.03,0.9655,49.0
625.0,4.008646011352539,0.03,0.9815,50.0
125.0,0.7993879318237305,0.03,0.982,50.0
25.0,0.14684796333312988,0.03,0.982,50.0
5.0,0.05333995819091797,0.03,0.982,50.0
1.0,0.005463123321533203,0.03,0.982,50.0
0.2,0.0017688274383544922,0.03,0.982,50.0
0.04,0.0007419586181640625,0.03,0.982,50.0
0.008,0.0006639957427978516,0.03,0.981,50.0
0.0016,0.0005259513854980469,0.03,0.984,50.0
625.0,2.324578046798706,0.03,0.9765,51.0
125.0,1.18613600730896,0.03,0.977,51.0
25.0,0.14143991470336914,0.03,0.977,51.0
5.0,0.02783679962158203,0.03,0.977,51.0
1.0,0.007573127746582031,0.03,0.977,51.0
0.2,0.001967906951904297,0.03,0.977,51.0
0.04,0.0011188983917236328,0.03,0.977,51.0
0.008,0.0006160736083984375,0.03,0.9805,51.0
0.0016,0.0005300045013427734,0.03,0.979,51.0
625.0,4.294909954071045,0.03,0.984,52.0
125.0,0.826697826385498,0.03,0.9845,52.0
25.0,0.15821194648742676,0.03,0.9845,52.0
5.0,0.03089118003845215,0.03,0.9845,52.0
1.0,0.0068509578704833984,0.03,0.9845,52.0
0.2,0.0021750926971435547,0.03,0.9845,52.0
0.04,0.0008869171142578125,0.03,0.984,52.0
0.008,0.00061798095703125,0.03,0.9845,52.0
0.0016,0.0005538463592529297,0.03,0.984,52.0
625.0,1.6620190143585205,0.03,0.9855,53.0
125.0,0.6549568176269531,0.03,0.9855,53.0
25.0,0.0981440544128418,0.03,0.9855,53.0
5.0,0.020153045654296875,0.03,0.9855,53.0
1.0,0.005376100540161133,0.03,0.9855,53.0
0.2,0.0013308525085449219,0.03,0.9855,53.0
0.04,0.0006799697875976562,0.03,0.985,53.0
0.008,0.0005319118499755859,0.03,0.983,53.0
0.0016,0.0005190372467041016,0.03,0.9815,53.0
625.0,1.829421043395996,0.03,0.95,54.0
125.0,0.2977790832519531,0.03,0.95,54.0
25.0,0.06725096702575684,0.03,0.9495,54.0
5.0,0.013518095016479492,0.03,0.9495,54.0
1.0,0.003509044647216797,0.03,0.9495,54.0
0.2,0.001277923583984375,0.03,0.9495,54.0
0.04,0.0006849765777587891,0.03,0.949,54.0
0.008,0.0005609989166259766,0.03,0.9575,54.0
0.0016,0.0005500316619873047,0.03,0.9675,54.0
625.0,5.631699085235596,0.03,0.9675,55.0
125.0,0.37439489364624023,0.03,0.969,55.0
25.0,0.1201620101928711,0.03,0.969,55.0
5.0,0.022084951400756836,0.03,0.969,55.0
1.0,0.004289865493774414,0.03,0.969,55.0
0.2,0.0017380714416503906,0.03,0.969,55.0
0.04,0.0007970333099365234,0.03,0.969,55.0
0.008,0.0005619525909423828,0.03,0.9665,55.0
0.0016,0.0005230903625488281,0.03,0.9605,55.0
625.0,3.453439950942993,0.03,0.9705,56.0
125.0,0.25008583068847656,0.03,0.9705,56.0
25.0,0.05260801315307617,0.03,0.9705,56.0
5.0,0.014610052108764648,0.03,0.9705,56.0
1.0,0.003610849380493164,0.03,0.9705,56.0
0.2,0.0015180110931396484,0.03,0.9705,56.0
0.04,0.0006551742553710938,0.03,0.9715,56.0
0.008,0.0005230903625488281,0.03,0.9695,56.0
0.0016,0.0005159378051757812,0.03,0.962,56.0
625.0,1.6988978385925293,0.03,0.962,57.0
125.0,0.3388240337371826,0.03,0.9615,57.0
25.0,0.06333804130554199,0.03,0.9615,57.0
5.0,0.023396015167236328,0.03,0.9615,57.0
1.0,0.003123044967651367,0.03,0.9615,57.0
0.2,0.0012950897216796875,0.03,0.9615,57.0
0.04,0.0006690025329589844,0.03,0.9605,57.0
0.008,0.0005450248718261719,0.03,0.948,57.0
0.0016,0.0005419254302978516,0.03,0.917,57.0
625.0,1.656822919845581,0.03,0.9415,58.0
125.0,1.2681810855865479,0.03,0.943,58.0
25.0,0.061486005783081055,0.03,0.943,58.0
5.0,0.021265029907226562,0.03,0.943,58.0
1.0,0.005118131637573242,0.03,0.943,58.0
0.2,0.0011749267578125,0.03,0.943,58.0
0.04,0.0006778240203857422,0.03,0.942,58.0
0.008,0.0005629062652587891,0.03,0.9425,58.0
0.0016,0.0006270408630371094,0.03,0.9635,58.0
625.0,2.2581491470336914,0.03,0.9855,59.0
125.0,0.6531200408935547,0.03,0.985,59.0
25.0,0.09467005729675293,0.03,0.985,59.0
5.0,0.02424907684326172,0.03,0.985,59.0
1.0,0.004560947418212891,0.03,0.985,59.0
0.2,0.0016829967498779297,0.03,0.985,59.0
0.04,0.0008630752563476562,0.03,0.9855,59.0
0.008,0.0006067752838134766,0.03,0.9865,59.0
0.0016,0.0005738735198974609,0.03,0.984,59.0
625.0,3.2224960327148438,0.03,0.98,60.0
125.0,0.29900288581848145,0.03,0.9805,60.0
25.0,0.07420086860656738,0.03,0.98,60.0
5.0,0.019369125366210938,0.03,0.98,60.0
1.0,0.005088090896606445,0.03,0.98,60.0
0.2,0.0014488697052001953,0.03,0.98,60.0
0.04,0.0007660388946533203,0.03,0.98,60.0
0.008,0.000598907470703125,0.03,0.9755,60.0
0.0016,0.000518798828125,0.03,0.976,60.0
625.0,2.358268976211548,0.03,0.9775,61.0
125.0,1.0336048603057861,0.03,0.9775,61.0
25.0,0.1254749298095703,0.03,0.9775,61.0
5.0,0.03356289863586426,0.03,0.9775,61.0
1.0,0.011250019073486328,0.03,0.9775,61.0
0.2,0.0028388500213623047,0.03,0.9775,61.0
0.04,0.0009508132934570312,0.03,0.9775,61.0
0.008,0.0005910396575927734,0.03,0.976,61.0
0.0016,0.0005729198455810547,0.03,0.969,61.0
625.0,3.2731170654296875,0.03,0.9435,62.0
125.0,0.543414831161499,0.03,0.94,62.0
25.0,0.11026811599731445,0.03,0.9385,62.0
5.0,0.025434017181396484,0.03,0.9435,62.0
1.0,0.0054781436920166016,0.03,0.9435,62.0
0.2,0.0014820098876953125,0.03,0.945,62.0
0.04,0.0006890296936035156,0.03,0.947,62.0
0.008,0.0005941390991210938,0.03,0.951,62.0
0.0016,0.0005280971527099609,0.03,0.952,62.0
625.0,1.3508820533752441,0.03,0.983,63.0
125.0,0.3311648368835449,0.03,0.9825,63.0
25.0,0.060656070709228516,0.03,0.9825,63.0
5.0,0.014807939529418945,0.03,0.9825,63.0
1.0,0.0035948753356933594,0.03,0.9825,63.0
0.2,0.0014748573303222656,0.03,0.9825,63.0
0.04,0.0007379055023193359,0.03,0.9835,63.0
0.008,0.0005640983581542969,0.03,0.983,63.0
0.0016,0.0006070137023925781,0.03,0.983,63.0
625.0,3.9427878856658936,0.03,0.972,64.0
125.0,0.3565051555633545,0.03,0.9715,64.0
25.0,0.08495497703552246,0.03,0.971,64.0
5.0,0.014111995697021484,0.03,0.971,64.0
1.0,0.0032858848571777344,0.03,0.971,64.0
0.2,0.0012269020080566406,0.03,0.971,64.0
0.04,0.0007350444793701172,0.03,0.9705,64.0
0.008,0.0006160736083984375,0.03,0.9715,64.0
0.0016,0.0005428791046142578,0.03,0.976,64.0
625.0,2.0304641723632812,0.03,0.9805,65.0
125.0,0.39966893196105957,0.03,0.9805,65.0
25.0,0.0795280933380127,0.03,0.9805,65.0
5.0,0.020772933959960938,0.03,0.981,65.0
1.0,0.00503087043762207,0.03,0.981,65.0
0.2,0.0013320446014404297,0.03,0.9815,65.0
0.04,0.0006928443908691406,0.03,0.981,65.0
0.008,0.0005359649658203125,0.03,0.9815,65.0
0.0016,0.0005090236663818359,0.03,0.983,65.0
625.0,5.3258678913116455,0.03,0.984,66.0
125.0,1.2449109554290771,0.03,0.983,66.0
25.0,0.25934600830078125,0.03,0.983,66.0
5.0,0.056481122970581055,0.03,0.983,66.0
1.0,0.011914968490600586,0.03,0.983,66.0
0.2,0.003058910369873047,0.03,0.983,66.0
0.04,0.001363992691040039,0.03,0.983,66.0
0.008,0.0007081031799316406,0.03,0.9845,66.0
0.0016,0.0005400180816650391,0.03,0.9865,66.0
625.0,2.8760581016540527,0.03,0.9725,67.0
125.0,0.4357790946960449,0.03,0.972,67.0
25.0,0.09499382972717285,0.03,0.972,67.0
5.0,0.022179126739501953,0.03,0.972,67.0
1.0,0.004982948303222656,0.03,0.972,67.0
0.2,0.001728057861328125,0.03,0.972,67.0
0.04,0.0007429122924804688,0.03,0.9725,67.0
0.008,0.0005939006805419922,0.03,0.9725,67.0
0.0016,0.0005190372467041016,0.03,0.9775,67.0
625.0,1.587702989578247,0.03,0.866,68.0
125.0,1.242037057876587,0.03,0.862,68.0
25.0,0.07033205032348633,0.03,0.861,68.0
5.0,0.014983892440795898,0.03,0.8605,68.0
1.0,0.003710031509399414,0.03,0.8605,68.0
0.2,0.001466989517211914,0.03,0.8605,68.0
0.04,0.0007040500640869141,0.03,0.8615,68.0
0.008,0.0005481243133544922,0.03,0.8605,68.0
0.0016,0.0005152225494384766,0.03,0.8385,68.0
625.0,2.3591320514678955,0.03,0.975,69.0
125.0,0.4762990474700928,0.03,0.975,69.0
25.0,0.08597397804260254,0.03,0.9755,69.0
5.0,0.020489931106567383,0.03,0.9755,69.0
1.0,0.0065479278564453125,0.03,0.9755,69.0
0.2,0.0016999244689941406,0.03,0.9755,69.0
0.04,0.0008499622344970703,0.03,0.974,69.0
0.008,0.0005540847778320312,0.03,0.975,69.0
0.0016,0.0005071163177490234,0.03,0.98,69.0
625.0,2.327824831008911,0.03,0.9755,70.0
125.0,0.462230920791626,0.03,0.9745,70.0
25.0,0.10274910926818848,0.03,0.9735,70.0
5.0,0.017216920852661133,0.03,0.9735,70.0
1.0,0.006736040115356445,0.03,0.979,70.0
0.2,0.0013930797576904297,0.03,0.9795,70.0
0.04,0.0006670951843261719,0.03,0.9795,70.0
0.008,0.0005090236663818359,0.03,0.98,70.0
0.0016,0.0005631446838378906,0.03,0.9815,70.0
625.0,1.6880309581756592,0.03,0.982,71.0
125.0,0.5231120586395264,0.03,0.982,71.0
25.0,0.09020209312438965,0.03,0.982,71.0
5.0,0.01934504508972168,0.03,0.982,71.0
1.0,0.005254983901977539,0.03,0.982,71.0
0.2,0.0015270709991455078,0.03,0.982,71.0
0.04,0.0008089542388916016,0.03,0.982,71.0
0.008,0.0006029605865478516,0.03,0.9815,71.0
0.0016,0.0005469322204589844,0.03,0.982,71.0
625.0,2.4494240283966064,0.03,0.984,72.0
125.0,0.4519519805908203,0.03,0.983,72.0
25.0,0.13355112075805664,0.03,0.9835,72.0
5.0,0.0211029052734375,0.03,0.9835,72.0
1.0,0.005331993103027344,0.03,0.9835,72.0
0.2,0.0015461444854736328,0.03,0.9835,72.0
0.04,0.0007519721984863281,0.03,0.9835,72.0
0.008,0.0006110668182373047,0.03,0.9825,72.0
0.0016,0.0005791187286376953,0.03,0.983,72.0
625.0,3.5921409130096436,0.03,0.9815,73.0
125.0,0.6078989505767822,0.03,0.9805,73.0
25.0,0.14266705513000488,0.03,0.98,73.0
5.0,0.02657485008239746,0.03,0.98,73.0
1.0,0.0066449642181396484,0.03,0.98,73.0
0.2,0.0019440650939941406,0.03,0.98,73.0
0.04,0.0009360313415527344,0.03,0.98,73.0
0.008,0.0005829334259033203,0.03,0.9795,73.0
0.0016,0.0005991458892822266,0.03,0.979,73.0
625.0,3.5461840629577637,0.03,0.985,74.0
125.0,1.8810369968414307,0.03,0.9855,74.0
25.0,0.15836381912231445,0.03,0.9855,74.0
5.0,0.02929401397705078,0.03,0.9855,74.0
1.0,0.006855964660644531,0.03,0.9855,74.0
0.2,0.0017180442810058594,0.03,0.986,74.0
0.04,0.0008380413055419922,0.03,0.9845,74.0
0.008,0.0006120204925537109,0.03,0.983,74.0
0.0016,0.0005228519439697266,0.03,0.984,74.0
625.0,5.06344199180603,0.03,0.978,75.0
125.0,0.7756221294403076,0.03,0.978,75.0
25.0,0.16913104057312012,0.03,0.978,75.0
5.0,0.0510561466217041,0.03,0.978,75.0
1.0,0.010288000106811523,0.03,0.978,75.0
0.2,0.002095937728881836,0.03,0.978,75.0
0.04,0.0009369850158691406,0.03,0.978,75.0
0.008,0.0007259845733642578,0.03,0.977,75.0
0.0016,0.0005581378936767578,0.03,0.975,75.0
625.0,1.8687949180603027,0.03,0.9815,76.0
125.0,0.9083950519561768,0.03,0.981,76.0
25.0,0.08116006851196289,0.03,0.9815,76.0
5.0,0.018313169479370117,0.03,0.981,76.0
1.0,0.004656076431274414,0.03,0.9815,76.0
0.2,0.0015230178833007812,0.03,0.9815,76.0
0.04,0.0007328987121582031,0.03,0.9815,76.0
0.008,0.0005688667297363281,0.03,0.983,76.0
0.0016,0.0005679130554199219,0.03,0.9765,76.0
625.0,2.641481876373291,0.03,0.982,77.0
125.0,0.3655121326446533,0.03,0.983,77.0
25.0,0.06957387924194336,0.03,0.983,77.0
5.0,0.016529083251953125,0.03,0.983,77.0
1.0,0.004357814788818359,0.03,0.983,77.0
0.2,0.0014030933380126953,0.03,0.983,77.0
0.04,0.0007510185241699219,0.03,0.982,77.0
0.008,0.0005910396575927734,0.03,0.9805,77.0
0.0016,0.0005509853363037109,0.03,0.9835,77.0
625.0,2.574816942214966,0.03,0.9805,78.0
125.0,0.44524312019348145,0.03,0.9805,78.0
25.0,0.08455705642700195,0.03,0.9805,78.0
5.0,0.019118070602416992,0.03,0.9805,78.0
1.0,0.004429817199707031,0.03,0.9805,78.0
0.2,0.0015349388122558594,0.03,0.9805,78.0
0.04,0.0007419586181640625,0.03,0.981,78.0
0.008,0.0005738735198974609,0.03,0.9815,78.0
0.0016,0.0005321502685546875,0.03,0.9825,78.0
625.0,5.808889150619507,0.03,0.9775,79.0
125.0,0.68448805809021,0.03,0.9765,79.0
25.0,0.11545705795288086,0.03,0.9765,79.0
5.0,0.02546381950378418,0.03,0.9765,79.0
1.0,0.005633115768432617,0.03,0.9765,79.0
0.2,0.0018711090087890625,0.03,0.9765,79.0
0.04,0.0007779598236083984,0.03,0.9765,79.0
0.008,0.0006399154663085938,0.03,0.9755,79.0
0.0016,0.0005321502685546875,0.03,0.9795,79.0
625.0,3.2590391635894775,0.03,0.9845,80.0
125.0,0.9624249935150146,0.03,0.9845,80.0
25.0,0.12019586563110352,0.03,0.9845,80.0
5.0,0.026721954345703125,0.03,0.9845,80.0
1.0,0.00567317008972168,0.03,0.9845,80.0
0.2,0.001817941665649414,0.03,0.9845,80.0
0.04,0.0009589195251464844,0.03,0.985,80.0
0.008,0.0007081031799316406,0.03,0.985,80.0
0.0016,0.0005509853363037109,0.03,0.981,80.0
625.0,2.5031468868255615,0.03,0.9805,81.0
125.0,0.6714279651641846,0.03,0.982,81.0
25.0,0.1114969253540039,0.03,0.9815,81.0
5.0,0.02345895767211914,0.03,0.9815,81.0
1.0,0.004203081130981445,0.03,0.9815,81.0
0.2,0.0018410682678222656,0.03,0.9815,81.0
0.04,0.0007610321044921875,0.03,0.982,81.0
0.008,0.0005559921264648438,0.03,0.9825,81.0
0.0016,0.0005209445953369141,0.03,0.97,81.0
625.0,2.0221118927001953,0.03,0.9745,82.0
125.0,0.38713788986206055,0.03,0.974,82.0
25.0,0.09522795677185059,0.03,0.9745,82.0
5.0,0.01765608787536621,0.03,0.9745,82.0
1.0,0.004151105880737305,0.03,0.9745,82.0
0.2,0.0013799667358398438,0.03,0.9755,82.0
0.04,0.0009329319000244141,0.03,0.9755,82.0
0.008,0.00061798095703125,0.03,0.9755,82.0
0.0016,0.0005369186401367188,0.03,0.9775,82.0
625.0,3.4412930011749268,0.03,0.982,83.0
125.0,1.1625869274139404,0.03,0.9805,83.0
25.0,0.3268241882324219,0.03,0.9805,83.0
5.0,0.08342504501342773,0.03,0.9805,83.0
1.0,0.015722036361694336,0.03,0.9805,83.0
0.2,0.003376007080078125,0.03,0.981,83.0
