C,comp_time,outlier_ratio,test_accuracy,timeout,trial
0.04,0.03081488609313965,0.03,0.9845,False,50.0
0.008,0.02981710433959961,0.03,0.9815,False,50.0
0.0016,0.030047893524169922,0.03,0.984,False,50.0
625.0,0.029764890670776367,0.03,0.977,False,51.0
125.0,0.030323028564453125,0.03,0.977,False,51.0
25.0,0.030223846435546875,0.03,0.977,False,51.0
5.0,0.03054189682006836,0.03,0.977,False,51.0
1.0,0.030925989151000977,0.03,0.977,False,51.0
0.2,0.03017902374267578,0.03,0.9775,False,51.0
0.04,0.03163409233093262,0.03,0.978,False,51.0
0.008,0.029508113861083984,0.03,0.9795,False,51.0
0.0016,0.06475687026977539,0.03,0.98,False,51.0
625.0,0.03395700454711914,0.03,0.978,False,52.0
125.0,0.03227496147155762,0.03,0.978,False,52.0
25.0,0.0321660041809082,0.03,0.978,False,52.0
5.0,0.03206682205200195,0.03,0.978,False,52.0
1.0,0.03388500213623047,0.03,0.984,False,52.0
0.2,0.030076026916503906,0.03,0.9835,False,52.0
0.04,0.030050992965698242,0.03,0.9845,False,52.0
0.008,0.030874967575073242,0.03,0.9845,False,52.0
0.0016,0.02971792221069336,0.03,0.983,False,52.0
625.0,0.03092217445373535,0.03,0.962,False,53.0
125.0,0.032408952713012695,0.03,0.962,False,53.0
25.0,0.02993607521057129,0.03,0.9585,False,53.0
5.0,0.03038501739501953,0.03,0.954,False,53.0
1.0,0.06628584861755371,0.03,0.959,False,53.0
0.2,0.03294515609741211,0.03,0.9825,False,53.0
0.04,0.031256914138793945,0.03,0.9815,False,53.0
0.008,0.0317990779876709,0.03,0.9815,False,53.0
0.0016,0.029481172561645508,0.03,0.9865,False,53.0
625.0,0.03249979019165039,0.03,0.9855,False,54.0
125.0,0.03299212455749512,0.03,0.9855,False,54.0
25.0,0.03277182579040527,0.03,0.9855,False,54.0
5.0,0.03322005271911621,0.03,0.9845,False,54.0
1.0,0.03353309631347656,0.03,0.977,False,54.0
0.2,0.03340005874633789,0.03,0.982,False,54.0
0.04,0.031805992126464844,0.03,0.983,False,54.0
0.008,0.030965089797973633,0.03,0.9825,False,54.0
0.0016,0.03116893768310547,0.03,0.983,False,54.0
625.0,0.032351016998291016,0.03,0.983,False,55.0
125.0,0.03031301498413086,0.03,0.983,False,55.0
25.0,0.03006601333618164,0.03,0.983,False,55.0
5.0,0.03035902976989746,0.03,0.983,False,55.0
1.0,0.030120134353637695,0.03,0.983,False,55.0
0.2,0.030106067657470703,0.03,0.981,False,55.0
0.04,0.029774904251098633,0.03,0.9815,False,55.0
0.008,0.03011798858642578,0.03,0.9765,False,55.0
0.0016,0.02912592887878418,0.03,0.981,False,55.0
625.0,0.030166149139404297,0.03,0.9695,False,56.0
125.0,0.029834985733032227,0.03,0.9695,False,56.0
25.0,0.029349088668823242,0.03,0.9695,False,56.0
5.0,0.030625104904174805,0.03,0.9695,False,56.0
1.0,0.02943897247314453,0.03,0.9735,False,56.0
0.2,0.029684066772460938,0.03,0.9685,False,56.0
0.04,0.028990983963012695,0.03,0.97,False,56.0
0.008,0.02934098243713379,0.03,0.978,False,56.0
0.0016,0.03232598304748535,0.03,0.9805,False,56.0
625.0,0.03046584129333496,0.03,0.9525,False,57.0
125.0,0.030500173568725586,0.03,0.9525,False,57.0
25.0,0.029848098754882812,0.03,0.9525,False,57.0
5.0,0.02962803840637207,0.03,0.9525,False,57.0
1.0,0.029573917388916016,0.03,0.964,False,57.0
0.2,0.03025197982788086,0.03,0.9675,False,57.0
0.04,0.029720067977905273,0.03,0.9795,False,57.0
0.008,0.029672861099243164,0.03,0.979,False,57.0
0.0016,0.031219005584716797,0.03,0.9855,False,57.0
625.0,0.03154492378234863,0.03,0.9545,False,58.0
125.0,0.029237031936645508,0.03,0.9545,False,58.0
25.0,0.030495882034301758,0.03,0.9545,False,58.0
5.0,0.029539108276367188,0.03,0.9545,False,58.0
1.0,0.032510995864868164,0.03,0.9505,False,58.0
0.2,0.030775070190429688,0.03,0.9505,False,58.0
0.04,0.03216195106506348,0.03,0.9765,False,58.0
0.008,0.030709028244018555,0.03,0.978,False,58.0
0.0016,0.03172016143798828,0.03,0.976,False,58.0
625.0,0.031925201416015625,0.03,0.9835,False,59.0
125.0,0.030638933181762695,0.03,0.9835,False,59.0
25.0,0.031024932861328125,0.03,0.9835,False,59.0
5.0,0.031098127365112305,0.03,0.984,False,59.0
1.0,0.03072214126586914,0.03,0.9825,False,59.0
0.2,0.031062841415405273,0.03,0.983,False,59.0
0.04,0.02985382080078125,0.03,0.9845,False,59.0
0.008,0.031401872634887695,0.03,0.9785,False,59.0
0.0016,0.0812370777130127,0.03,0.0,False,59.0
625.0,0.030588865280151367,0.03,0.9735,False,60.0
125.0,0.03027796745300293,0.03,0.9735,False,60.0
25.0,0.029798030853271484,0.03,0.9735,False,60.0
5.0,0.030634164810180664,0.03,0.9735,False,60.0
1.0,0.030359983444213867,0.03,0.9735,False,60.0
0.2,0.030289888381958008,0.03,0.9765,False,60.0
0.04,0.029706954956054688,0.03,0.9785,False,60.0
0.008,0.029623985290527344,0.03,0.9845,False,60.0
0.0016,0.03063511848449707,0.03,0.98,False,60.0
625.0,0.03352689743041992,0.03,0.979,False,61.0
125.0,0.03197503089904785,0.03,0.979,False,61.0
25.0,0.03159284591674805,0.03,0.979,False,61.0
5.0,0.031844139099121094,0.03,0.982,False,61.0
1.0,0.030024051666259766,0.03,0.98,False,61.0
0.2,0.029780864715576172,0.03,0.98,False,61.0
0.04,0.029747962951660156,0.03,0.9805,False,61.0
0.008,0.031829118728637695,0.03,0.9815,False,61.0
0.0016,0.07505607604980469,0.03,0.0,False,61.0
625.0,0.03007221221923828,0.03,0.972,False,62.0
125.0,0.032829999923706055,0.03,0.972,False,62.0
25.0,0.029887914657592773,0.03,0.972,False,62.0
5.0,0.02976202964782715,0.03,0.976,False,62.0
1.0,0.03078603744506836,0.03,0.98,False,62.0
0.2,0.030719995498657227,0.03,0.98,False,62.0
0.04,0.030929088592529297,0.03,0.978,False,62.0
0.008,0.02948594093322754,0.03,0.979,False,62.0
0.0016,0.028856992721557617,0.03,0.971,False,62.0
625.0,0.03151679039001465,0.03,0.983,False,63.0
125.0,0.03302288055419922,0.03,0.983,False,63.0
25.0,0.03325200080871582,0.03,0.983,False,63.0
5.0,0.03131699562072754,0.03,0.983,False,63.0
1.0,0.03237485885620117,0.03,0.983,False,63.0
0.2,0.03405618667602539,0.03,0.983,False,63.0
0.04,0.031417131423950195,0.03,0.9795,False,63.0
0.008,0.02975320816040039,0.03,0.9785,False,63.0
0.0016,0.02987384796142578,0.03,0.979,False,63.0
625.0,0.03362321853637695,0.03,0.9765,False,64.0
125.0,0.03174304962158203,0.03,0.9765,False,64.0
25.0,0.03166007995605469,0.03,0.977,False,64.0
5.0,0.031738996505737305,0.03,0.9745,False,64.0
1.0,0.03187990188598633,0.03,0.977,False,64.0
0.2,0.0294339656829834,0.03,0.979,False,64.0
0.04,0.030698060989379883,0.03,0.9755,False,64.0
0.008,0.02953195571899414,0.03,0.977,False,64.0
0.0016,0.030567169189453125,0.03,0.982,False,64.0
625.0,0.029304981231689453,0.03,0.982,False,65.0
125.0,0.029719114303588867,0.03,0.982,False,65.0
25.0,0.029410839080810547,0.03,0.982,False,65.0
5.0,0.02947402000427246,0.03,0.983,False,65.0
1.0,0.029761075973510742,0.03,0.983,False,65.0
0.2,0.029675006866455078,0.03,0.9825,False,65.0
0.04,0.031590938568115234,0.03,0.978,False,65.0
0.008,0.02915501594543457,0.03,0.9775,False,65.0
0.0016,0.029065847396850586,0.03,0.979,False,65.0
625.0,0.030521869659423828,0.03,0.9715,False,66.0
125.0,0.030476093292236328,0.03,0.9715,False,66.0
25.0,0.03063797950744629,0.03,0.9715,False,66.0
5.0,0.029591083526611328,0.03,0.9715,False,66.0
1.0,0.030208110809326172,0.03,0.9755,False,66.0
0.2,0.03130793571472168,0.03,0.9755,False,66.0
0.04,0.0298159122467041,0.03,0.98,False,66.0
0.008,0.029284954071044922,0.03,0.9845,False,66.0
0.0016,0.02989482879638672,0.03,0.9835,False,66.0
625.0,0.030501127243041992,0.03,0.981,False,67.0
125.0,0.030050992965698242,0.03,0.981,False,67.0
25.0,0.029668807983398438,0.03,0.981,False,67.0
5.0,0.029497146606445312,0.03,0.9775,False,67.0
1.0,0.031237125396728516,0.03,0.978,False,67.0
0.2,0.030730009078979492,0.03,0.978,False,67.0
0.04,0.029922962188720703,0.03,0.981,False,67.0
0.008,0.029484987258911133,0.03,0.9785,False,67.0
0.0016,0.029096126556396484,0.03,0.979,False,67.0
625.0,0.03224992752075195,0.03,0.984,False,68.0
125.0,0.03049492835998535,0.03,0.984,False,68.0
25.0,0.030256032943725586,0.03,0.984,False,68.0
5.0,0.030040979385375977,0.03,0.984,False,68.0
1.0,0.030704975128173828,0.03,0.984,False,68.0
0.2,0.03005504608154297,0.03,0.9825,False,68.0
0.04,0.030272960662841797,0.03,0.9825,False,68.0
0.008,0.029896020889282227,0.03,0.982,False,68.0
0.0016,0.031029939651489258,0.03,0.983,False,68.0
625.0,0.030701875686645508,0.03,0.9775,False,69.0
125.0,0.030894041061401367,0.03,0.9775,False,69.0
25.0,0.03254985809326172,0.03,0.9775,False,69.0
5.0,0.031210899353027344,0.03,0.9775,False,69.0
1.0,0.03134584426879883,0.03,0.979,False,69.0
0.2,0.030171871185302734,0.03,0.981,False,69.0
0.04,0.029823780059814453,0.03,0.9805,False,69.0
0.008,0.030690908432006836,0.03,0.978,False,69.0
0.0016,0.030605077743530273,0.03,0.9795,False,69.0
625.0,0.03126192092895508,0.03,0.957,False,70.0
125.0,0.033444881439208984,0.03,0.957,False,70.0
25.0,0.030627965927124023,0.03,0.957,False,70.0
5.0,0.0317230224609375,0.03,0.957,False,70.0
1.0,0.030714988708496094,0.03,0.9785,False,70.0
0.2,0.03131914138793945,0.03,0.9815,False,70.0
0.04,0.029825210571289062,0.03,0.979,False,70.0
0.008,0.029672861099243164,0.03,0.977,False,70.0
0.0016,0.030453920364379883,0.03,0.9765,False,70.0
625.0,0.030750036239624023,0.03,0.9715,False,71.0
125.0,0.029963970184326172,0.03,0.9715,False,71.0
25.0,0.030289888381958008,0.03,0.9715,False,71.0
5.0,0.03190183639526367,0.03,0.9715,False,71.0
1.0,0.02996206283569336,0.03,0.9715,False,71.0
0.2,0.0316929817199707,0.03,0.976,False,71.0
0.04,0.029767990112304688,0.03,0.984,False,71.0
0.008,0.02986288070678711,0.03,0.9825,False,71.0
0.0016,0.08919000625610352,0.03,0.0,False,71.0
625.0,0.0311892032623291,0.03,0.983,False,72.0
125.0,0.06600117683410645,0.03,0.983,False,72.0
25.0,0.03398013114929199,0.03,0.983,False,72.0
5.0,0.0323481559753418,0.03,0.983,False,72.0
1.0,0.031416893005371094,0.03,0.983,False,72.0
0.2,0.03150296211242676,0.03,0.9865,False,72.0
0.04,0.03024888038635254,0.03,0.9865,False,72.0
0.008,0.029948949813842773,0.03,0.9845,False,72.0
0.0016,0.030106067657470703,0.03,0.984,False,72.0
625.0,0.030141115188598633,0.03,0.97,False,73.0
125.0,0.030215024948120117,0.03,0.97,False,73.0
25.0,0.03061699867248535,0.03,0.97,False,73.0
5.0,0.03237605094909668,0.03,0.97,False,73.0
1.0,0.0317230224609375,0.03,0.977,False,73.0
0.2,0.03096914291381836,0.03,0.975,False,73.0
0.04,0.03279399871826172,0.03,0.98,False,73.0
0.008,0.03167390823364258,0.03,0.98,False,73.0
0.0016,0.02971792221069336,0.03,0.982,False,73.0
625.0,0.029685020446777344,0.03,0.977,False,74.0
125.0,0.02985095977783203,0.03,0.977,False,74.0
25.0,0.0298769474029541,0.03,0.977,False,74.0
5.0,0.029410123825073242,0.03,0.9755,False,74.0
1.0,0.030982017517089844,0.03,0.982,False,74.0
0.2,0.029507160186767578,0.03,0.985,False,74.0
0.04,0.02932286262512207,0.03,0.9855,False,74.0
0.008,0.02939295768737793,0.03,0.98,False,74.0
0.0016,0.029404878616333008,0.03,0.9805,False,74.0
625.0,0.02939009666442871,0.03,0.98,False,75.0
125.0,0.030122041702270508,0.03,0.98,False,75.0
25.0,0.029751062393188477,0.03,0.98,False,75.0
5.0,0.029925107955932617,0.03,0.98,False,75.0
1.0,0.02991199493408203,0.03,0.98,False,75.0
0.2,0.02966594696044922,0.03,0.98,False,75.0
0.04,0.0299379825592041,0.03,0.9795,False,75.0
0.008,0.02952098846435547,0.03,0.9785,False,75.0
0.0016,0.029634952545166016,0.03,0.9775,False,75.0
625.0,0.029739856719970703,0.03,0.9665,False,76.0
125.0,0.029983997344970703,0.03,0.9665,False,76.0
25.0,0.029772043228149414,0.03,0.9665,False,76.0
5.0,0.02939915657043457,0.03,0.9775,False,76.0
1.0,0.0310819149017334,0.03,0.9785,False,76.0
0.2,0.030015945434570312,0.03,0.98,False,76.0
0.04,0.031232118606567383,0.03,0.984,False,76.0
0.008,0.02992701530456543,0.03,0.984,False,76.0
0.0016,0.029435157775878906,0.03,0.982,False,76.0
625.0,0.03162217140197754,0.03,0.9845,False,77.0
125.0,0.031864166259765625,0.03,0.9845,False,77.0
25.0,0.031058073043823242,0.03,0.9845,False,77.0
5.0,0.03302597999572754,0.03,0.9825,False,77.0
1.0,0.03115987777709961,0.03,0.981,False,77.0
0.2,0.031188011169433594,0.03,0.9815,False,77.0
0.04,0.0301668643951416,0.03,0.984,False,77.0
0.008,0.030031204223632812,0.03,0.983,False,77.0
0.0016,0.029983997344970703,0.03,0.984,False,77.0
625.0,0.03210806846618652,0.03,0.9825,False,78.0
125.0,0.03194403648376465,0.03,0.982,False,78.0
25.0,0.03213095664978027,0.03,0.982,False,78.0
5.0,0.030946969985961914,0.03,0.98,False,78.0
1.0,0.0306699275970459,0.03,0.98,False,78.0
0.2,0.02991509437561035,0.03,0.984,False,78.0
0.04,0.03153395652770996,0.03,0.982,False,78.0
0.008,0.030218839645385742,0.03,0.9825,False,78.0
0.0016,0.030704975128173828,0.03,0.9805,False,78.0
625.0,0.030024051666259766,0.03,0.9775,False,79.0
125.0,0.029664039611816406,0.03,0.9775,False,79.0
25.0,0.06648898124694824,0.03,0.9775,False,79.0
5.0,0.03017592430114746,0.03,0.9775,False,79.0
1.0,0.030026912689208984,0.03,0.9775,False,79.0
0.2,0.029649019241333008,0.03,0.9735,False,79.0
0.04,0.03016805648803711,0.03,0.969,False,79.0
0.008,0.03076314926147461,0.03,0.9785,False,79.0
0.0016,0.03220200538635254,0.03,0.981,False,79.0
625.0,0.030753135681152344,0.03,0.9785,False,80.0
125.0,0.03071904182434082,0.03,0.9785,False,80.0
25.0,0.030656099319458008,0.03,0.9785,False,80.0
5.0,0.030354976654052734,0.03,0.9795,False,80.0
1.0,0.030562877655029297,0.03,0.974,False,80.0
0.2,0.032206058502197266,0.03,0.9795,False,80.0
0.04,0.030164003372192383,0.03,0.9815,False,80.0
0.008,0.03144097328186035,0.03,0.98,False,80.0
0.0016,0.029859066009521484,0.03,0.984,False,80.0
625.0,0.030053138732910156,0.03,0.9805,False,81.0
125.0,0.030207157135009766,0.03,0.9805,False,81.0
25.0,0.029847145080566406,0.03,0.9805,False,81.0
5.0,0.03178119659423828,0.03,0.9805,False,81.0
1.0,0.02952408790588379,0.03,0.9875,False,81.0
0.2,0.030234098434448242,0.03,0.9855,False,81.0
0.04,0.029824018478393555,0.03,0.9865,False,81.0
0.008,0.0291290283203125,0.03,0.9845,False,81.0
0.0016,0.03012704849243164,0.03,0.983,False,81.0
625.0,0.03333401679992676,0.03,0.966,False,82.0
125.0,0.033631086349487305,0.03,0.966,False,82.0
25.0,0.03134298324584961,0.03,0.966,False,82.0
5.0,0.03175091743469238,0.03,0.966,False,82.0
1.0,0.03417611122131348,0.03,0.966,False,82.0
0.2,0.03042006492614746,0.03,0.981,False,82.0
0.04,0.03287792205810547,0.03,0.985,False,82.0
0.008,0.030306100845336914,0.03,0.979,False,82.0
0.0016,0.029536008834838867,0.03,0.985,False,82.0
625.0,0.030482053756713867,0.03,0.9735,False,83.0
125.0,0.030920982360839844,0.03,0.9735,False,83.0
25.0,0.03094482421875,0.03,0.9735,False,83.0
5.0,0.030484914779663086,0.03,0.9735,False,83.0
1.0,0.03085494041442871,0.03,0.9715,False,83.0
0.2,0.030544042587280273,0.03,0.9765,False,83.0
0.04,0.030724048614501953,0.03,0.9805,False,83.0
0.008,0.02989506721496582,0.03,0.981,False,83.0
0.0016,0.029860973358154297,0.03,0.981,False,83.0
625.0,0.033735036849975586,0.03,0.9615,False,84.0
125.0,0.03304409980773926,0.03,0.9615,False,84.0
25.0,0.03499889373779297,0.03,0.9615,False,84.0
5.0,0.03319215774536133,0.03,0.962,False,84.0
1.0,0.03238105773925781,0.03,0.971,False,84.0
0.2,0.03044891357421875,0.03,0.9785,False,84.0
0.04,0.031991004943847656,0.03,0.9765,False,84.0
0.008,0.02930283546447754,0.03,0.974,False,84.0
0.0016,0.029855012893676758,0.03,0.974,False,84.0
625.0,0.03176093101501465,0.03,0.981,False,85.0
125.0,0.0325930118560791,0.03,0.981,False,85.0
25.0,0.03166794776916504,0.03,0.981,False,85.0
5.0,0.0300290584564209,0.03,0.981,False,85.0
1.0,0.031848907470703125,0.03,0.98,False,85.0
0.2,0.029758930206298828,0.03,0.98,False,85.0
0.04,0.029927968978881836,0.03,0.981,False,85.0
0.008,0.02957010269165039,0.03,0.9775,False,85.0
0.0016,0.02873992919921875,0.03,0.0,False,85.0
625.0,0.03061699867248535,0.03,0.9705,False,86.0
125.0,0.030457019805908203,0.03,0.973,False,86.0
25.0,0.030498027801513672,0.03,0.9725,False,86.0
5.0,0.030560016632080078,0.03,0.9715,False,86.0
1.0,0.030401945114135742,0.03,0.9735,False,86.0
0.2,0.03146815299987793,0.03,0.9735,False,86.0
0.04,0.029034852981567383,0.03,0.9825,False,86.0
0.008,0.029027938842773438,0.03,0.979,False,86.0
0.0016,0.02934408187866211,0.03,0.983,False,86.0
625.0,0.031111955642700195,0.03,0.98,False,87.0
125.0,0.03233504295349121,0.03,0.98,False,87.0
25.0,0.03272604942321777,0.03,0.98,False,87.0
5.0,0.03305506706237793,0.03,0.98,False,87.0
1.0,0.03220796585083008,0.03,0.982,False,87.0
0.2,0.03255414962768555,0.03,0.9795,False,87.0
0.04,0.030086040496826172,0.03,0.977,False,87.0
0.008,0.029298067092895508,0.03,0.9795,False,87.0
0.0016,0.029887914657592773,0.03,0.9805,False,87.0
625.0,0.031044960021972656,0.03,0.97,False,88.0
125.0,0.03072190284729004,0.03,0.97,False,88.0
25.0,0.03209495544433594,0.03,0.97,False,88.0
5.0,0.03152894973754883,0.03,0.976,False,88.0
1.0,0.031562089920043945,0.03,0.9785,False,88.0
0.2,0.030438899993896484,0.03,0.977,False,88.0
0.04,0.03142404556274414,0.03,0.9815,False,88.0
0.008,0.029844999313354492,0.03,0.978,False,88.0
0.0016,0.02914905548095703,0.03,0.976,False,88.0
625.0,0.03091597557067871,0.03,0.9765,False,89.0
125.0,0.03376603126525879,0.03,0.9765,False,89.0
25.0,0.03202104568481445,0.03,0.9765,False,89.0
5.0,0.030692100524902344,0.03,0.9765,False,89.0
1.0,0.03385305404663086,0.03,0.9795,False,89.0
0.2,0.03245997428894043,0.03,0.983,False,89.0
0.04,0.02992105484008789,0.03,0.9785,False,89.0
0.008,0.031694889068603516,0.03,0.9825,False,89.0
0.0016,0.02967095375061035,0.03,0.982,False,89.0
625.0,0.031373023986816406,0.03,0.9795,False,90.0
125.0,0.03099989891052246,0.03,0.9795,False,90.0
25.0,0.031105995178222656,0.03,0.9795,False,90.0
5.0,0.03073406219482422,0.03,0.9785,False,90.0
1.0,0.029821157455444336,0.03,0.983,False,90.0
0.2,0.030592918395996094,0.03,0.9855,False,90.0
0.04,0.030282974243164062,0.03,0.9865,False,90.0
0.008,0.0298159122467041,0.03,0.9845,False,90.0
0.0016,0.028209924697875977,0.03,0.0,False,90.0
625.0,0.03092813491821289,0.03,0.985,False,91.0
125.0,0.030733108520507812,0.03,0.985,False,91.0
25.0,0.03060603141784668,0.03,0.985,False,91.0
5.0,0.030406951904296875,0.03,0.985,False,91.0
1.0,0.10519790649414062,0.03,0.0,False,91.0
0.2,0.030097007751464844,0.03,0.9865,False,91.0
0.04,0.03337383270263672,0.03,0.9845,False,91.0
0.008,0.06469583511352539,0.03,0.9855,False,91.0
0.0016,0.031411170959472656,0.03,0.9815,False,91.0
625.0,0.033396005630493164,0.03,0.979,False,92.0
125.0,0.031636953353881836,0.03,0.979,False,92.0
25.0,0.03166007995605469,0.03,0.979,False,92.0
5.0,0.03256988525390625,0.03,0.979,False,92.0
1.0,0.03283405303955078,0.03,0.9835,False,92.0
0.2,0.03158998489379883,0.03,0.9835,False,92.0
0.04,0.0302889347076416,0.03,0.9815,False,92.0
0.008,0.02990412712097168,0.03,0.9815,False,92.0
0.0016,0.03090691566467285,0.03,0.9815,False,92.0
625.0,0.03267312049865723,0.03,0.9615,False,93.0
125.0,0.031109094619750977,0.03,0.9615,False,93.0
25.0,0.03241395950317383,0.03,0.963,False,93.0
5.0,0.02959895133972168,0.03,0.966,False,93.0
1.0,0.03259086608886719,0.03,0.968,False,93.0
0.2,0.02985692024230957,0.03,0.9675,False,93.0
0.04,0.029254913330078125,0.03,0.971,False,93.0
0.008,0.02924203872680664,0.03,0.962,False,93.0
0.0016,0.02929997444152832,0.03,0.959,False,93.0
625.0,0.03159618377685547,0.03,0.98,False,94.0
125.0,0.029973983764648438,0.03,0.98,False,94.0
25.0,0.02957320213317871,0.03,0.98,False,94.0
5.0,0.0294039249420166,0.03,0.98,False,94.0
1.0,0.029679059982299805,0.03,0.9795,False,94.0
0.2,0.029980897903442383,0.03,0.979,False,94.0
0.04,0.030972957611083984,0.03,0.9785,False,94.0
0.008,0.029186010360717773,0.03,0.9755,False,94.0
0.0016,0.029515981674194336,0.03,0.965,False,94.0
625.0,0.0306699275970459,0.03,0.9435,False,95.0
125.0,0.031245946884155273,0.03,0.9415,False,95.0
25.0,0.030638933181762695,0.03,0.9295,False,95.0
5.0,0.03096485137939453,0.03,0.935,False,95.0
1.0,0.03225088119506836,0.03,0.943,False,95.0
0.2,0.03133201599121094,0.03,0.9515,False,95.0
0.04,0.030000925064086914,0.03,0.959,False,95.0
0.008,0.028661012649536133,0.03,0.9635,False,95.0
0.0016,0.031213998794555664,0.03,0.9875,False,95.0
625.0,0.0329737663269043,0.03,0.984,False,96.0
125.0,0.032935142517089844,0.03,0.984,False,96.0
25.0,0.03165292739868164,0.03,0.983,False,96.0
5.0,0.033631086349487305,0.03,0.9845,False,96.0
1.0,0.031213998794555664,0.03,0.9855,False,96.0
0.2,0.031868934631347656,0.03,0.986,False,96.0
0.04,0.030313968658447266,0.03,0.986,False,96.0
0.008,0.030874967575073242,0.03,0.9855,False,96.0
0.0016,0.029675006866455078,0.03,0.986,False,96.0
625.0,0.03407001495361328,0.03,0.9415,False,97.0
125.0,0.03102588653564453,0.03,0.9415,False,97.0
25.0,0.03254103660583496,0.03,0.9415,False,97.0
5.0,0.029797077178955078,0.03,0.9415,False,97.0
1.0,0.029566049575805664,0.03,0.9415,False,97.0
0.2,0.03238320350646973,0.03,0.9805,False,97.0
0.04,0.031527042388916016,0.03,0.9795,False,97.0
0.008,0.032073020935058594,0.03,0.982,False,97.0
0.0016,0.030464887619018555,0.03,0.984,False,97.0
625.0,0.030750036239624023,0.03,0.983,False,98.0
125.0,0.03029608726501465,0.03,0.983,False,98.0
25.0,0.029958009719848633,0.03,0.983,False,98.0
5.0,0.030726909637451172,0.03,0.9815,False,98.0
1.0,0.030232906341552734,0.03,0.98,False,98.0
0.2,0.02982497215270996,0.03,0.984,False,98.0
0.04,0.030000925064086914,0.03,0.9845,False,98.0
0.008,0.029890060424804688,0.03,0.9845,False,98.0
0.0016,0.029801130294799805,0.03,0.983,False,98.0
625.0,0.03133893013000488,0.03,0.984,False,99.0
125.0,0.03148508071899414,0.03,0.984,False,99.0
25.0,0.031071901321411133,0.03,0.984,False,99.0
5.0,0.03099203109741211,0.03,0.987,False,99.0
1.0,0.03125786781311035,0.03,0.984,False,99.0
0.2,0.03220319747924805,0.03,0.985,False,99.0
0.04,0.03314018249511719,0.03,0.985,False,99.0
0.008,0.03008294105529785,0.03,0.9785,False,99.0
0.0016,0.029778003692626953,0.03,0.9795,False,99.0
625.0,0.03191995620727539,0.05,0.9735,False,0.0
125.0,0.03145289421081543,0.05,0.9735,False,0.0
25.0,0.031697988510131836,0.05,0.9715,False,0.0
5.0,0.030428171157836914,0.05,0.9655,False,0.0
1.0,0.03046393394470215,0.05,0.965,False,0.0
0.2,0.030174970626831055,0.05,0.972,False,0.0
0.04,0.0320889949798584,0.05,0.9805,False,0.0
0.008,0.03180503845214844,0.05,0.9805,False,0.0
0.0016,0.02974414825439453,0.05,0.9835,False,0.0
625.0,0.032670021057128906,0.05,0.9115,False,1.0
125.0,0.031929969787597656,0.05,0.9165,False,1.0
25.0,0.03004908561706543,0.05,0.923,False,1.0
5.0,0.030907154083251953,0.05,0.923,False,1.0
1.0,0.03043198585510254,0.05,0.9205,False,1.0
0.2,0.02847003936767578,0.05,0.927,False,1.0
0.04,0.0283660888671875,0.05,0.923,False,1.0
0.008,0.027258872985839844,0.05,0.9375,False,1.0
0.0016,0.062436819076538086,0.05,0.938,False,1.0
625.0,0.033804893493652344,0.05,0.9655,False,2.0
125.0,0.0328068733215332,0.05,0.9655,False,2.0
25.0,0.031208038330078125,0.05,0.965,False,2.0
5.0,0.031056880950927734,0.05,0.965,False,2.0
1.0,0.032423973083496094,0.05,0.9545,False,2.0
0.2,0.0335850715637207,0.05,0.961,False,2.0
0.04,0.033061981201171875,0.05,0.9745,False,2.0
0.008,0.03128409385681152,0.05,0.9755,False,2.0
0.0016,0.0756521224975586,0.05,0.0,False,2.0
625.0,0.03250312805175781,0.05,0.9735,False,3.0
125.0,0.030798912048339844,0.05,0.9735,False,3.0
25.0,0.03004908561706543,0.05,0.973,False,3.0
5.0,0.0671989917755127,0.05,0.9675,False,3.0
1.0,0.03058004379272461,0.05,0.9645,False,3.0
0.2,0.03268694877624512,0.05,0.962,False,3.0
0.04,0.030668020248413086,0.05,0.9475,False,3.0
0.008,0.03158998489379883,0.05,0.955,False,3.0
0.0016,0.029494047164916992,0.05,0.953,False,3.0
625.0,0.03220701217651367,0.05,0.9805,False,4.0
125.0,0.03267407417297363,0.05,0.9805,False,4.0
25.0,0.03186321258544922,0.05,0.9805,False,4.0
5.0,0.031298160552978516,0.05,0.9805,False,4.0
1.0,0.0339810848236084,0.05,0.9805,False,4.0
0.2,0.03331899642944336,0.05,0.9815,False,4.0
0.04,0.029700040817260742,0.05,0.98,False,4.0
0.008,0.031015872955322266,0.05,0.977,False,4.0
0.0016,0.06905198097229004,0.05,0.0,False,4.0
625.0,0.03033614158630371,0.05,0.9215,False,5.0
125.0,0.029526948928833008,0.05,0.921,False,5.0
25.0,0.030482053756713867,0.05,0.924,False,5.0
5.0,0.0323939323425293,0.05,0.922,False,5.0
1.0,0.029778003692626953,0.05,0.9195,False,5.0
0.2,0.029449939727783203,0.05,0.923,False,5.0
0.04,0.030666112899780273,0.05,0.983,False,5.0
0.008,0.030426979064941406,0.05,0.9835,False,5.0
0.0016,0.030269861221313477,0.05,0.983,False,5.0
625.0,0.03217506408691406,0.05,0.9785,False,6.0
125.0,0.031423091888427734,0.05,0.9785,False,6.0
25.0,0.03153181076049805,0.05,0.9785,False,6.0
5.0,0.031694889068603516,0.05,0.9785,False,6.0
1.0,0.03138303756713867,0.05,0.9735,False,6.0
0.2,0.03139209747314453,0.05,0.9725,False,6.0
0.04,0.031061887741088867,0.05,0.9765,False,6.0
0.008,0.030445098876953125,0.05,0.9765,False,6.0
