VaR,comp_time,nu,outlier_ratio,test_accuracy,tr-CVaR,trial
-7.190474153499424,0.045931100845336914,0.9,0.03,0.9735,-341.8106192958208,75.0
-6.073703689686203,0.039336204528808594,0.8,0.03,0.9815,-276.7007858696634,75.0
-5.202411960514359,0.04593300819396973,0.7,0.03,0.978,-223.31289376617298,75.0
-4.725249936426456,0.03642106056213379,0.6,0.03,0.977,-173.1351442896209,75.0
-4.356442081439515,0.029500961303710938,0.5,0.03,0.978,-127.9587382709796,75.0
-3.7247511950222605,0.033308982849121094,0.4,0.03,0.978,-87.57156475976382,75.0
-3.1106202758228116,0.03034806251525879,0.29999999999999993,0.03,0.977,-53.689351321875066,75.0
-2.386355139774829,0.03407406806945801,0.19999999999999996,0.03,0.9785,-25.331170774269562,75.0
-1.510351031290573,0.030885934829711914,0.1,0.03,0.9795,-5.264315566643951,75.0
-7.039243520753632,0.04894399642944336,0.9,0.03,0.9665,-334.65788129312585,76.0
-5.848869739232101,0.05972695350646973,0.8,0.03,0.9765,-272.1850586496443,76.0
-5.142361308263135,0.03619194030761719,0.7,0.03,0.983,-218.24005875578746,76.0
-4.421717522543733,0.03536796569824219,0.6,0.03,0.9815,-170.51218864157255,76.0
-4.257404459827505,0.03669404983520508,0.5,0.03,0.981,-127.12399961877561,76.0
-3.5151181802739964,0.0652468204498291,0.4,0.03,0.984,-87.68686112197888,76.0
-3.045632163491041,0.0300600528717041,0.29999999999999993,0.03,0.9835,-54.97673380751527,76.0
-2.45262791827258,0.03403592109680176,0.19999999999999996,0.03,0.983,-27.718412494626897,76.0
-1.6913612410176722,0.03364992141723633,0.1,0.03,0.984,-7.072325687825187,76.0
-7.05487430014141,0.05331110954284668,0.9,0.03,0.9805,-335.6593167313494,77.0
-5.956265590081307,0.04345202445983887,0.8,0.03,0.984,-270.6820857705339,77.0
-5.093613115432493,0.0362548828125,0.7,0.03,0.9815,-215.17177801799807,77.0
-4.4186624649621,0.029928922653198242,0.6,0.03,0.9825,-167.94469746574782,77.0
-4.06335630886489,0.027916908264160156,0.5,0.03,0.9825,-125.5198503517753,77.0
-3.6861410247799,0.03370308876037598,0.4,0.03,0.9815,-86.64083328757428,77.0
-2.9730488035043408,0.0314631462097168,0.29999999999999993,0.03,0.9825,-53.784314697487346,77.0
-2.4622462633455084,0.03278803825378418,0.19999999999999996,0.03,0.9835,-26.38870281040495,77.0
-1.5399134811811441,0.027571916580200195,0.1,0.03,0.982,-5.354736873613386,77.0
-7.370517766461163,0.03584909439086914,0.9,0.03,0.984,-341.1994056909118,78.0
-6.168857724957107,0.03686189651489258,0.8,0.03,0.983,-274.10637825650997,78.0
-5.307740872493805,0.05748605728149414,0.7,0.03,0.981,-216.17628029371963,78.0
-4.534099055982963,0.03814888000488281,0.6,0.03,0.9805,-167.16149451109027,78.0
-4.2144148627235944,0.03476309776306152,0.5,0.03,0.982,-122.9322835355658,78.0
-3.7250370666039805,0.032546043395996094,0.4,0.03,0.9825,-82.90276781239427,78.0
-3.0772960784063113,0.03596687316894531,0.29999999999999993,0.03,0.9825,-48.58712547942022,78.0
-2.294310231505683,0.02756190299987793,0.19999999999999996,0.03,0.984,-21.242848034907368,78.0
-1.0923390587040471,0.02917194366455078,0.1,0.03,0.9775,-2.2660052851428025,78.0
-6.895894638971607,0.045397043228149414,0.9,0.03,0.9765,-336.8827104408099,79.0
-5.574835254029282,0.03631305694580078,0.8,0.03,0.9815,-275.8813179733517,79.0
-4.874082543515514,0.032006025314331055,0.7,0.03,0.9805,-224.06868333676803,79.0
-4.565839209587193,0.03264808654785156,0.6,0.03,0.9825,-176.37256136866733,79.0
-4.244600091895803,0.03418612480163574,0.5,0.03,0.982,-132.76025450430677,79.0
-3.610754397484287,0.032991886138916016,0.4,0.03,0.9785,-92.87611937250901,79.0
-3.246734099637077,0.03445291519165039,0.29999999999999993,0.03,0.981,-58.457485412410456,79.0
-2.687435280869214,0.02789592742919922,0.19999999999999996,0.03,0.978,-28.777947951274953,79.0
-1.3916192504704556,0.03027486801147461,0.1,0.03,0.981,-6.096216137974397,79.0
-6.811811795298983,0.055153846740722656,0.9,0.03,0.976,-341.91964598216043,80.0
-5.692256779863523,0.04764294624328613,0.8,0.03,0.982,-279.9478854791511,80.0
-5.171034635692802,0.03305387496948242,0.7,0.03,0.9835,-225.4381283142981,80.0
-4.550609603405188,0.04482698440551758,0.6,0.03,0.9825,-176.62613867015583,80.0
-4.284445753771366,0.03040313720703125,0.5,0.03,0.984,-132.65265353848267,80.0
-3.689396287913239,0.030300140380859375,0.4,0.03,0.983,-93.65903161141877,80.0
-3.3782805521934427,0.03589010238647461,0.29999999999999993,0.03,0.9845,-58.92358450928023,80.0
-2.74407319356244,0.06879091262817383,0.19999999999999996,0.03,0.9825,-28.571046845212745,80.0
-1.5074414035454033,0.02867722511291504,0.1,0.03,0.9785,-4.781245935818834,80.0
-7.0584854561411925,0.033560991287231445,0.9,0.03,0.974,-350.17680047915655,81.0
-6.5627209187856055,0.03539705276489258,0.8,0.03,0.9755,-282.4298669470786,81.0
-5.5144106753374516,0.028311967849731445,0.7,0.03,0.9835,-223.09110951592555,81.0
-4.773938590667681,0.03680992126464844,0.6,0.03,0.985,-172.3801318636213,81.0
-4.480979102137513,0.029595136642456055,0.5,0.03,0.983,-126.38267173927767,81.0
-3.7833697661876564,0.030465126037597656,0.4,0.03,0.983,-85.4509825318003,81.0
-2.9749627614782677,0.0384521484375,0.29999999999999993,0.03,0.984,-52.21268809243339,81.0
-2.405181275658822,0.02718210220336914,0.19999999999999996,0.03,0.9825,-24.934449310074225,81.0
-1.6201249880851645,0.029226064682006836,0.1,0.03,0.9865,-5.307000225956093,81.0
-6.255792890384256,0.03445911407470703,0.9,0.03,0.979,-353.33723285653315,82.0
-5.734807925003226,0.0323939323425293,0.8,0.03,0.98,-295.27022200072946,82.0
-5.28886597645327,0.030902862548828125,0.7,0.03,0.983,-240.2673986767719,82.0
-4.666541542136055,0.031048059463500977,0.6,0.03,0.983,-190.6465665668517,82.0
-4.326349769511429,0.031080007553100586,0.5,0.03,0.985,-145.81837037538523,82.0
-3.995730376112215,0.03469085693359375,0.4,0.03,0.985,-104.54787930169111,82.0
-3.5744774698460904,0.03430604934692383,0.29999999999999993,0.03,0.9845,-67.09503670480305,82.0
-2.9606248228833336,0.03236103057861328,0.19999999999999996,0.03,0.979,-34.20415494267917,82.0
-2.09534131250721,0.038462162017822266,0.1,0.03,0.984,-8.791005108033678,82.0
-6.321014581169911,0.06401610374450684,0.9,0.03,0.9625,-357.8914209076165,83.0
-5.881210426948833,0.055706024169921875,0.8,0.03,0.9675,-296.2512638362838,83.0
-5.259035331980363,0.04898214340209961,0.7,0.03,0.976,-239.8211262936593,83.0
-4.85404670902474,0.04787898063659668,0.6,0.03,0.9795,-189.60362628758384,83.0
-4.40970879801797,0.04240894317626953,0.5,0.03,0.98,-143.36646755837353,83.0
-4.122413307945788,0.04855489730834961,0.4,0.03,0.981,-100.17482547999404,83.0
-3.5271437990063412,0.036412954330444336,0.29999999999999993,0.03,0.9825,-61.77724710211987,83.0
-2.880810429510437,0.02883005142211914,0.19999999999999996,0.03,0.9785,-29.7344835521018,83.0
-1.6581735167861882,0.025356054306030273,0.1,0.03,0.9785,-6.556769033337684,83.0
-6.792945326250522,0.04953598976135254,0.9,0.03,0.9615,-319.24764520016106,84.0
-5.985824234495226,0.035501956939697266,0.8,0.03,0.9655,-255.23019615560463,84.0
-5.273348044575048,0.03545188903808594,0.7,0.03,0.9685,-199.52372820991192,84.0
-4.6544476007976865,0.02836894989013672,0.6,0.03,0.972,-149.51241290530567,84.0
-4.104704979836951,0.03629803657531738,0.5,0.03,0.9745,-105.68844689081558,84.0
-3.370448012693104,0.043237924575805664,0.4,0.03,0.9745,-68.5213295311953,84.0
-3.0316384822533493,0.027965068817138672,0.29999999999999993,0.03,0.9735,-36.72988203040717,84.0
-1.7463521167448708,0.04588007926940918,0.19999999999999996,0.03,0.9765,-11.861552711528645,84.0
-0.32679585752938745,0.03806805610656738,0.1,0.03,0.978,0.34783534522977444,84.0
-6.552227723261858,0.05118894577026367,0.9,0.03,0.9785,-320.7185896417492,85.0
-5.958548713028264,0.04862189292907715,0.8,0.03,0.9765,-257.7507658965275,85.0
-5.203143801997339,0.03393387794494629,0.7,0.03,0.98,-201.34038298653581,85.0
-4.38276466988031,0.032922983169555664,0.6,0.03,0.974,-153.03100829661378,85.0
-3.8789870512180338,0.030987977981567383,0.5,0.03,0.975,-111.3904853110912,85.0
-3.198325614373559,0.03794384002685547,0.4,0.03,0.9765,-76.01362783465295,85.0
-2.79092925562342,0.03545093536376953,0.29999999999999993,0.03,0.9775,-45.54865546095714,85.0
-2.04554892272899,0.028913021087646484,0.19999999999999996,0.03,0.982,-21.295375772507597,85.0
-1.3879497310625026,0.026694059371948242,0.1,0.03,0.98,-4.74779372516001,85.0
-7.050243685672289,0.02741217613220215,0.9,0.03,0.9795,-340.52582695285,86.0
-5.911679739261053,0.03634500503540039,0.8,0.03,0.98,-275.33066847331304,86.0
-5.058153928713854,0.04134988784790039,0.7,0.03,0.982,-222.03371541023387,86.0
-4.796870538730359,0.03377199172973633,0.6,0.03,0.9825,-173.25488151633314,86.0
-4.363232320661088,0.030765056610107422,0.5,0.03,0.9825,-127.13866850422666,86.0
-3.762195254128607,0.02983713150024414,0.4,0.03,0.982,-85.78987224241955,86.0
-2.9595821915909326,0.026113033294677734,0.29999999999999993,0.03,0.98,-52.02772951357472,86.0
-2.372705289510825,0.02780890464782715,0.19999999999999996,0.03,0.9825,-25.223269747522746,86.0
-1.484932318702265,0.029436111450195312,0.1,0.03,0.979,-5.658575187999415,86.0
-6.337323773858472,0.05004119873046875,0.9,0.03,0.9785,-295.9828043729285,87.0
-5.06164680022653,0.053665876388549805,0.8,0.03,0.981,-238.28143607948851,87.0
-4.654032003458474,0.0482790470123291,0.7,0.03,0.981,-189.77793085433396,87.0
-4.20942896674161,0.04343295097351074,0.6,0.03,0.98,-145.1114313994105,87.0
-3.8867043501988103,0.0480499267578125,0.5,0.03,0.98,-104.12530247869344,87.0
-3.3724231279537165,0.04560708999633789,0.4,0.03,0.981,-67.75634727037786,87.0
-2.4583799914253093,0.0408480167388916,0.29999999999999993,0.03,0.9785,-38.780889312208444,87.0
-1.8379235010303183,0.038179874420166016,0.19999999999999996,0.03,0.9745,-16.90291357225281,87.0
-0.9374657433429066,0.03326416015625,0.1,0.03,0.978,-2.957256087385862,87.0
-7.126725990441062,0.055700063705444336,0.9,0.03,0.9785,-328.047551854792,88.0
-6.0709840835500435,0.03833413124084473,0.8,0.03,0.982,-262.140142053658,88.0
-5.3094788469156535,0.039643049240112305,0.7,0.03,0.9805,-205.39882843363714,88.0
-4.790929154725154,0.03477597236633301,0.6,0.03,0.9805,-154.9473928341554,88.0
-4.114677695384144,0.03320598602294922,0.5,0.03,0.9795,-109.66317566225673,88.0
-3.45071013028986,0.0316309928894043,0.4,0.03,0.9815,-72.75312387140576,88.0
-2.8356162649863013,0.036550045013427734,0.29999999999999993,0.03,0.98,-40.88280169762447,88.0
-2.0053862002569818,0.03155112266540527,0.19999999999999996,0.03,0.979,-16.984970523805277,88.0
-1.070180146904689,0.035201072692871094,0.1,0.03,0.9755,-3.4112188993615122,88.0
-7.597872326262489,0.03813791275024414,0.9,0.03,0.9795,-354.147054394342,89.0
-5.968931206966508,0.037405967712402344,0.8,0.03,0.984,-284.9912003753994,89.0
-5.423484848506047,0.03178215026855469,0.7,0.03,0.9835,-228.31208642299794,89.0
-4.897180628978059,0.03290891647338867,0.6,0.03,0.985,-177.1611672127594,89.0
-4.304464803281384,0.03577089309692383,0.5,0.03,0.9825,-130.92627804733468,89.0
-3.7569163840199358,0.03747892379760742,0.4,0.03,0.9835,-90.4362218533682,89.0
-3.3580675344311794,0.028430938720703125,0.29999999999999993,0.03,0.9835,-54.96971557505099,89.0
-2.54149735558943,0.028532028198242188,0.19999999999999996,0.03,0.9835,-24.867105476363307,89.0
-1.0917534672084754,0.03737282752990723,0.1,0.03,0.981,-3.986782629745056,89.0
-7.037645809770579,0.03579592704772949,0.9,0.03,0.9755,-331.7988986025248,90.0
-5.930543723684906,0.03397488594055176,0.8,0.03,0.981,-268.19766301566494,90.0
-5.243390507219136,0.030766963958740234,0.7,0.03,0.984,-211.94728992472633,90.0
-4.609130116162921,0.0357668399810791,0.6,0.03,0.985,-163.46766135583883,90.0
-4.074754559594587,0.02973008155822754,0.5,0.03,0.984,-120.01622281422001,90.0
-3.424399424520123,0.037065982818603516,0.4,0.03,0.984,-82.31001934015833,90.0
-2.9158279033035646,0.03829813003540039,0.29999999999999993,0.03,0.9845,-49.98319135635059,90.0
-2.2018906893457224,0.03893399238586426,0.19999999999999996,0.03,0.987,-24.03105392863296,90.0
-1.3599147114764116,0.028448104858398438,0.1,0.03,0.9855,-5.156631950597923,90.0
-7.21008769758978,0.06090497970581055,0.9,0.03,0.951,-359.1536478568314,91.0
-6.081565351349957,0.04289698600769043,0.8,0.03,0.965,-294.30010052653097,91.0
-5.277667579899486,0.038259029388427734,0.7,0.03,0.9775,-237.00896389543024,91.0
-4.8657183935886845,0.03401589393615723,0.6,0.03,0.978,-186.36596015725098,91.0
-4.423926512325912,0.03211808204650879,0.5,0.03,0.98,-139.7678384918964,91.0
-3.9975570587404854,0.0360260009765625,0.4,0.03,0.9805,-98.04756175659422,91.0
-3.5047947829572585,0.03537106513977051,0.29999999999999993,0.03,0.981,-60.69899186418157,91.0
-2.7816874936952973,0.04036688804626465,0.19999999999999996,0.03,0.9845,-30.33903395484756,91.0
-1.8038500615440993,0.027751922607421875,0.1,0.03,0.986,-8.376236459307584,91.0
-7.055589724241902,0.05072188377380371,0.9,0.03,0.9725,-347.07784410492457,92.0
-6.049136660223564,0.04579019546508789,0.8,0.03,0.9785,-281.7996145905542,92.0
-5.387419680108116,0.03346610069274902,0.7,0.03,0.9795,-226.05867955661404,92.0
-4.834397365236829,0.03199887275695801,0.6,0.03,0.9795,-174.35877430438734,92.0
-4.427078279491909,0.03542304039001465,0.5,0.03,0.9825,-128.2838235371485,92.0
-3.8283215204827106,0.03086996078491211,0.4,0.03,0.979,-86.61704411777289,92.0
-3.265858208141382,0.033323049545288086,0.29999999999999993,0.03,0.976,-50.26556070659704,92.0
-2.3602149567545996,0.027515172958374023,0.19999999999999996,0.03,0.9805,-22.324028695213684,92.0
-1.1700047669444282,0.03358006477355957,0.1,0.03,0.9835,-4.578280635351328,92.0
-7.274653851153106,0.05932188034057617,0.9,0.03,0.9705,-333.88359565570613,93.0
-5.937655918135599,0.031816959381103516,0.8,0.03,0.9645,-268.6982393362183,93.0
-5.2584497973495345,0.031018972396850586,0.7,0.03,0.967,-213.57141595280865,93.0
-4.706085831196669,0.0366511344909668,0.6,0.03,0.966,-163.3430501201382,93.0
-4.098892490931586,0.038316965103149414,0.5,0.03,0.9625,-119.1660854709996,93.0
-3.682955845721441,0.028926849365234375,0.4,0.03,0.967,-79.83860591402232,93.0
-3.2140729162523307,0.03462100028991699,0.29999999999999993,0.03,0.9645,-45.23779719960549,93.0
-2.368639998533415,0.0369570255279541,0.19999999999999996,0.03,0.9705,-16.34416448049717,93.0
-0.8472224809572281,0.03183603286743164,0.1,0.03,0.968,-1.3146251173597578,93.0
-7.3417484280801535,0.05742001533508301,0.9,0.03,0.9465,-334.7008965379482,94.0
-6.333171367357225,0.05476784706115723,0.8,0.03,0.958,-264.71417230854837,94.0
-5.430660305086739,0.059613943099975586,0.7,0.03,0.9585,-205.76831599836538,94.0
-4.671946458754002,0.05080103874206543,0.6,0.03,0.9605,-155.8421749557246,94.0
-4.184434071419441,0.03863692283630371,0.5,0.03,0.9665,-112.02887268881132,94.0
-3.6643053019253276,0.039559125900268555,0.4,0.03,0.9685,-72.8686237322266,94.0
-2.8997458068649475,0.03376913070678711,0.29999999999999993,0.03,0.976,-38.94316670961204,94.0
-1.9312042566981444,0.03682899475097656,0.19999999999999996,0.03,0.978,-15.552137504653164,94.0
-0.7800891273346293,0.03780508041381836,0.1,0.03,0.98,-1.6214950432308806,94.0
-6.721961740095832,0.03820514678955078,0.9,0.03,0.9855,-341.81109811413353,95.0
-5.973959752913674,0.04907989501953125,0.8,0.03,0.989,-279.5033479310735,95.0
-5.53097000872744,0.03374791145324707,0.7,0.03,0.988,-220.94748486657528,95.0
-4.782787136879658,0.03598904609680176,0.6,0.03,0.986,-169.52726595605137,95.0
-4.478808430156647,0.04471397399902344,0.5,0.03,0.9875,-123.14757579809479,95.0
-3.8009870587893113,0.026465177536010742,0.4,0.03,0.9885,-81.19249708948475,95.0
-2.858280133593666,0.05003499984741211,0.29999999999999993,0.03,0.98,-48.44571019554834,95.0
-2.275643310718778,0.0345151424407959,0.19999999999999996,0.03,0.983,-22.877610965125584,95.0
-1.1803819033057252,0.026175975799560547,0.1,0.03,0.98,-4.664953986263476,95.0
-6.285947472908517,0.04113006591796875,0.9,0.03,0.9805,-298.4723151319054,96.0
-5.41387575538071,0.03909111022949219,0.8,0.03,0.982,-239.4551632296837,96.0
-4.819414610100869,0.031471967697143555,0.7,0.03,0.9825,-186.6481599881694,96.0
-4.364014498534992,0.03990292549133301,0.6,0.03,0.9835,-140.30873598924634,96.0
-3.6461280243276155,0.034538984298706055,0.5,0.03,0.984,-99.65580759858481,96.0
-3.3873333626997653,0.0333859920501709,0.4,0.03,0.982,-64.37464398297557,96.0
-2.7874028695862045,0.027937889099121094,0.29999999999999993,0.03,0.983,-33.72307247805048,96.0
-2.065362478731563,0.042021989822387695,0.19999999999999996,0.03,0.983,-9.749204738894113,96.0
-0.430504067209239,0.04686784744262695,0.1,0.03,0.9845,-0.5167112202995039,96.0
-7.224756557960652,0.05515909194946289,0.9,0.03,0.9785,-335.2019182253155,97.0
-5.64505879498513,0.05074596405029297,0.8,0.03,0.9855,-270.5096276680532,97.0
-5.126734658932259,0.03796887397766113,0.7,0.03,0.985,-216.28500872151653,97.0
-4.501363976807771,0.030358076095581055,0.6,0.03,0.9845,-168.744662900225,97.0
-4.161218467531988,0.03509879112243652,0.5,0.03,0.986,-125.63525022679003,97.0
-3.432683964715062,0.03132891654968262,0.4,0.03,0.985,-86.75549518927524,97.0
-3.001221440497254,0.05414295196533203,0.29999999999999993,0.03,0.9815,-54.8866224733649,97.0
-2.332144825250285,0.028573036193847656,0.19999999999999996,0.03,0.98,-28.90197009319201,97.0
-1.9808786866258483,0.034346818923950195,0.1,0.03,0.98,-7.962202117300166,97.0
-6.625817939807992,0.04830598831176758,0.9,0.03,0.971,-348.9336522026559,98.0
-6.0936924098157785,0.029017925262451172,0.8,0.03,0.9735,-285.48993235816624,98.0
-5.374214067087401,0.03482699394226074,0.7,0.03,0.98,-227.6328010594621,98.0
-4.7554061807385954,0.034484148025512695,0.6,0.03,0.9785,-176.34373084934484,98.0
-4.4273014639457005,0.03873801231384277,0.5,0.03,0.974,-130.18944458345015,98.0
-3.981806859724577,0.03403186798095703,0.4,0.03,0.9795,-87.76286139892669,98.0
-3.0905845286781553,0.03312993049621582,0.29999999999999993,0.03,0.982,-51.54521369835674,98.0
-2.5245177306202278,0.02992105484008789,0.19999999999999996,0.03,0.9765,-24.1324072016575,98.0
-1.249035522364463,0.032753944396972656,0.1,0.03,0.979,-4.690878899822293,98.0
-7.090808060327269,0.03722214698791504,0.9,0.03,0.983,-337.3997643824164,99.0
-5.743644942826844,0.0387578010559082,0.8,0.03,0.9835,-273.47438794140777,99.0
-5.361329902880643,0.03315305709838867,0.7,0.03,0.984,-218.00678356888642,99.0
-4.660991518718962,0.035941123962402344,0.6,0.03,0.9825,-167.93720689181404,99.0
-4.31069388850665,0.03547811508178711,0.5,0.03,0.9815,-123.14359392590386,99.0
-3.8485808912314017,0.031404972076416016,0.4,0.03,0.984,-82.07737850428995,99.0
-3.369150553192484,0.034945011138916016,0.29999999999999993,0.03,0.983,-47.03976048450724,99.0
-2.2040298770450057,0.02626204490661621,0.19999999999999996,0.03,0.984,-20.205506492871848,99.0
-1.2071209429488357,0.03558206558227539,0.1,0.03,0.9845,-2.841634162123441,99.0
-7.262786730830684,0.03575897216796875,0.9,0.05,0.979,-356.3112324992611,0.0
-6.488974851598453,0.03949689865112305,0.8,0.05,0.983,-287.2356793340484,0.0
-5.640148163139149,0.038555145263671875,0.7,0.05,0.982,-226.13723488236386,0.0
-5.088947151991788,0.03943800926208496,0.6,0.05,0.981,-172.7214996005462,0.0
-4.545820463412714,0.03436994552612305,0.5,0.05,0.9815,-124.37907127834245,0.0
-3.7963963005751893,0.03263688087463379,0.4,0.05,0.9825,-82.49152948061895,0.0
-3.275793876062202,0.031848907470703125,0.29999999999999993,0.05,0.9825,-46.36202425033229,0.0
-2.2628850601369344,0.026695966720581055,0.19999999999999996,0.05,0.981,-17.983370407105824,0.0
-0.7857969235792288,0.029449939727783203,0.1,0.05,0.967,-2.3039652301870106,0.0
-6.663312952488723,0.03492403030395508,0.9,0.05,0.9845,-314.68984258046515,1.0
-5.580429120103815,0.027554035186767578,0.8,0.05,0.9845,-254.234503074026,1.0
-4.856354778021643,0.031794071197509766,0.7,0.05,0.9835,-202.25853668766865,1.0
-4.439534594948775,0.028341054916381836,0.6,0.05,0.9845,-155.76758113629165,1.0
-3.819290015874871,0.03232002258300781,0.5,0.05,0.984,-115.25304266303891,1.0
-3.4796948671751045,0.037422895431518555,0.4,0.05,0.9845,-78.68172170269678,1.0
-3.0227052580904705,0.02788400650024414,0.29999999999999993,0.05,0.984,-46.113673800043216,1.0
-2.1064034833810257,0.03103494644165039,0.19999999999999996,0.05,0.9845,-20.669945666053792,1.0
-1.152121608803164,0.024108171463012695,0.1,0.05,0.983,-3.48768366106903,1.0
-7.400754015583025,0.03916001319885254,0.9,0.05,0.9185,-326.6257823785268,2.0
-5.675126822128369,0.037130117416381836,0.8,0.05,0.9565,-261.7747921877241,2.0
-5.173682804691217,0.03556084632873535,0.7,0.05,0.9595,-207.0375017586232,2.0
-4.5238126886057906,0.03241896629333496,0.6,0.05,0.968,-159.0964167685073,2.0
-3.9315372607038825,0.0358121395111084,0.5,0.05,0.9695,-117.12984005881721,2.0
-3.4946863300992157,0.02975010871887207,0.4,0.05,0.9745,-79.55630839441925,2.0
-2.9229439132150645,0.030952930450439453,0.29999999999999993,0.05,0.9765,-48.50985767679621,2.0
-2.055589401354068,0.03068399429321289,0.19999999999999996,0.05,0.9735,-22.09544627108675,2.0
-1.0543883977233262,0.04146003723144531,0.1,0.05,0.9605,-4.353454868103723,2.0
-8.181985325483293,0.05685997009277344,0.9,0.05,0.919,-359.96762213484755,3.0
-6.689692721831592,0.030382156372070312,0.8,0.05,0.9525,-289.49061975153745,3.0
-5.433777393188749,0.04887795448303223,0.7,0.05,0.954,-230.23470232938976,3.0
-4.926679184854068,0.042259931564331055,0.6,0.05,0.9535,-178.73839238855757,3.0
-4.211862752742519,0.03181099891662598,0.5,0.05,0.952,-132.80211412776723,3.0
-3.8167752723356587,0.032071828842163086,0.4,0.05,0.9545,-92.09625070337877,3.0
-3.261957611857734,0.03789806365966797,0.29999999999999993,0.05,0.9545,-56.253549088801606,3.0
-2.643372859279651,0.036257028579711914,0.19999999999999996,0.05,0.956,-26.28532004234849,3.0
-1.4707173320174431,0.03451800346374512,0.1,0.05,0.957,-6.402942022574232,3.0
-7.1821305979976335,0.02730393409729004,0.9,0.05,0.9465,-306.71198442413015,4.0
-5.76688976920397,0.05082201957702637,0.8,0.05,0.9785,-244.94318232965048,4.0
-5.10556326169878,0.03189897537231445,0.7,0.05,0.9795,-189.61752708104655,4.0
-4.351815785347238,0.034379005432128906,0.6,0.05,0.978,-141.69532547119792,4.0
-4.040057063225934,0.03828096389770508,0.5,0.05,0.9785,-99.48731204769244,4.0
-3.312040396152281,0.027112960815429688,0.4,0.05,0.98,-62.197510857647444,4.0
-2.720778253122212,0.0319058895111084,0.29999999999999993,0.05,0.977,-32.307904213005045,4.0
-1.7297548992484024,0.026125192642211914,0.19999999999999996,0.05,0.9785,-9.73841213421447,4.0
-0.5241918087748568,0.050627946853637695,0.1,0.05,0.9805,0.5497213413791613,4.0
-6.923289151587761,0.033125877380371094,0.9,0.05,0.98,-370.52739303481,5.0
-6.229308853750792,0.031690120697021484,0.8,0.05,0.981,-305.29458361887816,5.0
-5.65355932413356,0.03444314002990723,0.7,0.05,0.9815,-246.35873160636166,5.0
-5.030845988059552,0.03305983543395996,0.6,0.05,0.983,-193.1783077115711,5.0
-4.433349327561859,0.03759598731994629,0.5,0.05,0.983,-145.64299050951718,5.0
-4.103730969282134,0.030934810638427734,0.4,0.05,0.983,-103.15473839727613,5.0
-3.607335986880117,0.029633045196533203,0.29999999999999993,0.05,0.983,-64.7574805876922,5.0
-2.935055709380404,0.03370785713195801,0.19999999999999996,0.05,0.9815,-31.94040099579558,5.0
-1.975612361361883,0.028400897979736328,0.1,0.05,0.983,-6.277646153579375,5.0
-7.3425152550739075,0.038909912109375,0.9,0.05,0.9655,-350.08654238418694,6.0
-6.725642028267826,0.03456997871398926,0.8,0.05,0.97,-279.9701803923889,6.0
-5.249544334378539,0.039376020431518555,0.7,0.05,0.977,-221.0839325530229,6.0
-4.8870639182268025,0.03865408897399902,0.6,0.05,0.9755,-170.43699125953918,6.0
-4.483778002186436,0.031030893325805664,0.5,0.05,0.9755,-124.8062205331704,6.0
-3.790594239161737,0.03109884262084961,0.4,0.05,0.9735,-83.57898371179589,6.0
-3.1413863060077762,0.034568071365356445,0.29999999999999993,0.05,0.977,-48.80315736800767,6.0
-2.626774356213483,0.0309600830078125,0.19999999999999996,0.05,0.976,-19.772260601820292,6.0
-1.1578334726698156,0.03764796257019043,0.1,0.05,0.975,-1.000595642394364,6.0
-6.558366777609646,0.04004693031311035,0.9,0.05,0.9665,-312.6971173322408,7.0
-5.954007068530377,0.035527944564819336,0.8,0.05,0.965,-250.17266808587846,7.0
-5.257514376806306,0.02940821647644043,0.7,0.05,0.9715,-194.39472664082624,7.0
-4.489725582755996,0.035115957260131836,0.6,0.05,0.979,-147.37705944649474,7.0
-3.9989461125123893,0.03220391273498535,0.5,0.05,0.979,-105.76202744010712,7.0
-3.1441643781424538,0.02707695960998535,0.4,0.05,0.9745,-68.91160585871887,7.0
-2.676930236012426,0.02420806884765625,0.29999999999999993,0.05,0.9705,-40.13474084316129,7.0
-1.803817517110827,0.03669404983520508,0.19999999999999996,0.05,0.964,-17.291816417588812,7.0
-1.0320135913755515,0.04297208786010742,0.1,0.05,0.959,-2.2375431194131323,7.0
-6.256499567371572,0.03734993934631348,0.9,0.05,0.9855,-292.20490618373657,8.0
-5.386344720975345,0.03350520133972168,0.8,0.05,0.9855,-234.02026057527473,8.0
-4.862933554393498,0.03550004959106445,0.7,0.05,0.9865,-183.09217711498727,8.0
-4.261623274345242,0.04588794708251953,0.6,0.05,0.9865,-136.6914274802647,8.0
-3.7778471526810966,0.036206960678100586,0.5,0.05,0.985,-96.49022253930606,8.0
-3.1557493614605576,0.031152009963989258,0.4,0.05,0.983,-61.790640972334174,8.0
-2.5452704261818315,0.04077482223510742,0.29999999999999993,0.05,0.9825,-33.10542341622038,8.0
-1.8462077234602423,0.03412890434265137,0.19999999999999996,0.05,0.977,-10.720818571526536,8.0
-0.5141717128117425,0.04945516586303711,0.1,0.05,0.969,1.846614367661159,8.0
-7.471227329907237,0.03877687454223633,0.9,0.05,0.9805,-339.1134839373857,9.0
-5.830110170609033,0.0434260368347168,0.8,0.05,0.985,-274.8464201845166,9.0
-4.991391405975131,0.04261589050292969,0.7,0.05,0.984,-221.0013741333752,9.0
-4.599357196162372,0.03622794151306152,0.6,0.05,0.9855,-173.60811743744796,9.0
