C,comp_time,outlier_ratio,test_accuracy,timeout,trial
0.008,0.0397799015045166,0.01,0.9735,False,17.0
0.0016,0.059793949127197266,0.01,0.978,False,17.0
625.0,0.03672313690185547,0.01,0.98,False,18.0
125.0,0.05930280685424805,0.01,0.98,False,18.0
25.0,0.038710832595825195,0.01,0.98,False,18.0
5.0,0.04640913009643555,0.01,0.98,False,18.0
1.0,0.05012989044189453,0.01,0.98,False,18.0
0.2,0.038192033767700195,0.01,0.976,False,18.0
0.04,0.040431976318359375,0.01,0.982,False,18.0
0.008,0.1053929328918457,0.01,0.0,False,18.0
0.0016,0.10025405883789062,0.01,0.0,False,18.0
625.0,0.04230499267578125,0.01,0.9825,False,19.0
125.0,0.040760040283203125,0.01,0.983,False,19.0
25.0,0.04050803184509277,0.01,0.982,False,19.0
5.0,0.039852142333984375,0.01,0.983,False,19.0
1.0,0.037010908126831055,0.01,0.982,False,19.0
0.2,0.043226003646850586,0.01,0.9845,False,19.0
0.04,0.04090285301208496,0.01,0.984,False,19.0
0.008,0.03908896446228027,0.01,0.982,False,19.0
0.0016,0.0382537841796875,0.01,0.979,False,19.0
625.0,0.03446483612060547,0.01,0.9765,False,20.0
125.0,0.03978991508483887,0.01,0.9765,False,20.0
25.0,0.0382390022277832,0.01,0.9765,False,20.0
5.0,0.056870222091674805,0.01,0.9765,False,20.0
1.0,0.03779315948486328,0.01,0.9765,False,20.0
0.2,0.041268110275268555,0.01,0.973,False,20.0
0.04,0.039012908935546875,0.01,0.972,False,20.0
0.008,0.04316997528076172,0.01,0.9805,False,20.0
0.0016,0.03862810134887695,0.01,0.9785,False,20.0
625.0,0.04317808151245117,0.01,0.982,False,21.0
125.0,0.04063606262207031,0.01,0.9825,False,21.0
25.0,0.03711199760437012,0.01,0.9845,False,21.0
5.0,0.04242205619812012,0.01,0.985,False,21.0
1.0,0.03570985794067383,0.01,0.9855,False,21.0
0.2,0.0405881404876709,0.01,0.9825,False,21.0
0.04,0.036952972412109375,0.01,0.9815,False,21.0
0.008,0.041674137115478516,0.01,0.9845,False,21.0
0.0016,0.03894686698913574,0.01,0.9865,False,21.0
625.0,0.03977203369140625,0.01,0.982,False,22.0
125.0,0.04038691520690918,0.01,0.982,False,22.0
25.0,0.0397639274597168,0.01,0.982,False,22.0
5.0,0.037531137466430664,0.01,0.982,False,22.0
1.0,0.03816699981689453,0.01,0.9795,False,22.0
0.2,0.03701901435852051,0.01,0.9785,False,22.0
0.04,0.05831289291381836,0.01,0.98,False,22.0
0.008,0.037348031997680664,0.01,0.9755,False,22.0
0.0016,0.040390968322753906,0.01,0.975,False,22.0
625.0,0.03690385818481445,0.01,0.979,False,23.0
125.0,0.039714813232421875,0.01,0.979,False,23.0
25.0,0.10558390617370605,0.01,0.979,False,23.0
5.0,0.03981590270996094,0.01,0.979,False,23.0
1.0,0.04079413414001465,0.01,0.9815,False,23.0
0.2,0.039901018142700195,0.01,0.9745,False,23.0
0.04,0.04390597343444824,0.01,0.978,False,23.0
0.008,0.04959511756896973,0.01,0.983,False,23.0
0.0016,0.039335012435913086,0.01,0.9825,False,23.0
625.0,0.040229082107543945,0.01,0.9765,False,24.0
125.0,0.045176029205322266,0.01,0.9765,False,24.0
25.0,0.0394289493560791,0.01,0.9765,False,24.0
5.0,0.04247689247131348,0.01,0.9765,False,24.0
1.0,0.03954815864562988,0.01,0.9815,False,24.0
0.2,0.04229998588562012,0.01,0.9815,False,24.0
0.04,0.04196476936340332,0.01,0.9845,False,24.0
0.008,0.03545212745666504,0.01,0.9805,False,24.0
0.0016,0.03961300849914551,0.01,0.983,False,24.0
625.0,0.03301286697387695,0.01,0.979,False,25.0
125.0,0.03516888618469238,0.01,0.979,False,25.0
25.0,0.04003596305847168,0.01,0.979,False,25.0
5.0,0.03809404373168945,0.01,0.979,False,25.0
1.0,0.039897918701171875,0.01,0.9785,False,25.0
0.2,0.03625011444091797,0.01,0.983,False,25.0
0.04,0.037667036056518555,0.01,0.9765,False,25.0
0.008,0.038847923278808594,0.01,0.975,False,25.0
0.0016,0.04059791564941406,0.01,0.9765,False,25.0
625.0,0.03557395935058594,0.01,0.948,False,26.0
125.0,0.03684806823730469,0.01,0.948,False,26.0
25.0,0.03723502159118652,0.01,0.948,False,26.0
5.0,0.03810596466064453,0.01,0.9445,False,26.0
1.0,0.03307700157165527,0.01,0.9475,False,26.0
0.2,0.03691411018371582,0.01,0.9485,False,26.0
0.04,0.041010141372680664,0.01,0.947,False,26.0
0.008,0.039636850357055664,0.01,0.977,False,26.0
0.0016,0.048535823822021484,0.01,0.975,False,26.0
625.0,0.040799856185913086,0.01,0.9745,False,27.0
125.0,0.04168295860290527,0.01,0.9745,False,27.0
25.0,0.03636908531188965,0.01,0.9745,False,27.0
5.0,0.043398141860961914,0.01,0.9745,False,27.0
1.0,0.0720369815826416,0.01,0.9745,False,27.0
0.2,0.041252851486206055,0.01,0.9745,False,27.0
0.04,0.04285407066345215,0.01,0.977,False,27.0
0.008,0.0664210319519043,0.01,0.98,False,27.0
0.0016,0.03943300247192383,0.01,0.9795,False,27.0
625.0,0.0378260612487793,0.01,0.978,False,28.0
125.0,0.037329912185668945,0.01,0.978,False,28.0
25.0,0.038999080657958984,0.01,0.978,False,28.0
5.0,0.040821075439453125,0.01,0.978,False,28.0
1.0,0.03778696060180664,0.01,0.978,False,28.0
0.2,0.041127920150756836,0.01,0.98,False,28.0
0.04,0.04204201698303223,0.01,0.983,False,28.0
0.008,0.04087710380554199,0.01,0.982,False,28.0
0.0016,0.03863716125488281,0.01,0.9775,False,28.0
625.0,0.04004502296447754,0.01,0.976,False,29.0
125.0,0.04316401481628418,0.01,0.976,False,29.0
25.0,0.04100513458251953,0.01,0.976,False,29.0
5.0,0.038902997970581055,0.01,0.976,False,29.0
1.0,0.04574394226074219,0.01,0.976,False,29.0
0.2,0.03725695610046387,0.01,0.9815,False,29.0
0.04,0.04068398475646973,0.01,0.9855,False,29.0
0.008,0.04004406929016113,0.01,0.985,False,29.0
0.0016,0.035707950592041016,0.01,0.986,False,29.0
625.0,0.03499102592468262,0.01,0.978,False,30.0
125.0,0.030994892120361328,0.01,0.978,False,30.0
25.0,0.03863716125488281,0.01,0.978,False,30.0
5.0,0.0640261173248291,0.01,0.978,False,30.0
1.0,0.03810596466064453,0.01,0.9775,False,30.0
0.2,0.039292097091674805,0.01,0.9815,False,30.0
0.04,0.04126620292663574,0.01,0.982,False,30.0
0.008,0.0897369384765625,0.01,0.0,False,30.0
0.0016,0.03890800476074219,0.01,0.9835,False,30.0
625.0,0.0403141975402832,0.01,0.979,False,31.0
125.0,0.03754687309265137,0.01,0.979,False,31.0
25.0,0.10118389129638672,0.01,0.9785,False,31.0
5.0,0.03356003761291504,0.01,0.9785,False,31.0
1.0,0.03968214988708496,0.01,0.979,False,31.0
0.2,0.03638911247253418,0.01,0.9815,False,31.0
0.04,0.03836202621459961,0.01,0.9825,False,31.0
0.008,0.03595399856567383,0.01,0.981,False,31.0
0.0016,0.056073904037475586,0.01,0.9815,False,31.0
625.0,0.04031085968017578,0.01,0.971,False,32.0
125.0,0.04025912284851074,0.01,0.971,False,32.0
25.0,0.0401151180267334,0.01,0.971,False,32.0
5.0,0.041496992111206055,0.01,0.971,False,32.0
1.0,0.03923511505126953,0.01,0.971,False,32.0
0.2,0.037960052490234375,0.01,0.972,False,32.0
0.04,0.04031014442443848,0.01,0.976,False,32.0
0.008,0.03791189193725586,0.01,0.978,False,32.0
0.0016,0.039183855056762695,0.01,0.9735,False,32.0
625.0,0.03238415718078613,0.01,0.9695,False,33.0
125.0,0.03807997703552246,0.01,0.9695,False,33.0
25.0,0.03494596481323242,0.01,0.9695,False,33.0
5.0,0.04347515106201172,0.01,0.9695,False,33.0
1.0,0.03935980796813965,0.01,0.9695,False,33.0
0.2,0.0369570255279541,0.01,0.9685,False,33.0
0.04,0.03773999214172363,0.01,0.9745,False,33.0
0.008,0.03558015823364258,0.01,0.976,False,33.0
0.0016,0.038702964782714844,0.01,0.9745,False,33.0
625.0,0.04783296585083008,0.01,0.9765,False,34.0
125.0,0.03910207748413086,0.01,0.9705,False,34.0
25.0,0.035492897033691406,0.01,0.9705,False,34.0
5.0,0.04002785682678223,0.01,0.9705,False,34.0
1.0,0.03517603874206543,0.01,0.972,False,34.0
0.2,0.038954973220825195,0.01,0.9775,False,34.0
0.04,0.03911018371582031,0.01,0.9755,False,34.0
0.008,0.03786301612854004,0.01,0.0,False,34.0
0.0016,0.04271888732910156,0.01,0.978,False,34.0
625.0,0.03722500801086426,0.01,0.9765,False,35.0
125.0,0.04181194305419922,0.01,0.9765,False,35.0
25.0,0.041749000549316406,0.01,0.9765,False,35.0
5.0,0.03371691703796387,0.01,0.9765,False,35.0
1.0,0.03495478630065918,0.01,0.9765,False,35.0
0.2,0.04299211502075195,0.01,0.9795,False,35.0
0.04,0.07483196258544922,0.01,0.979,False,35.0
0.008,0.04538416862487793,0.01,0.98,False,35.0
0.0016,0.04557394981384277,0.01,0.979,False,35.0
625.0,0.038620948791503906,0.01,0.982,False,36.0
125.0,0.03890705108642578,0.01,0.982,False,36.0
25.0,0.037899017333984375,0.01,0.982,False,36.0
5.0,0.037944793701171875,0.01,0.982,False,36.0
1.0,0.03841114044189453,0.01,0.9805,False,36.0
0.2,0.0382840633392334,0.01,0.9815,False,36.0
0.04,0.058157920837402344,0.01,0.9845,False,36.0
0.008,0.0393979549407959,0.01,0.9845,False,36.0
0.0016,0.04220008850097656,0.01,0.983,False,36.0
625.0,0.041806936264038086,0.01,0.983,False,37.0
125.0,0.04352712631225586,0.01,0.983,False,37.0
25.0,0.0411379337310791,0.01,0.983,False,37.0
5.0,0.0430448055267334,0.01,0.983,False,37.0
1.0,0.04518604278564453,0.01,0.9835,False,37.0
0.2,0.035932064056396484,0.01,0.985,False,37.0
0.04,0.043524980545043945,0.01,0.9835,False,37.0
0.008,0.03931593894958496,0.01,0.9835,False,37.0
0.0016,0.037049055099487305,0.01,0.9825,False,37.0
625.0,0.03911614418029785,0.01,0.9795,False,38.0
125.0,0.04586315155029297,0.01,0.9795,False,38.0
25.0,0.06669211387634277,0.01,0.9795,False,38.0
5.0,0.03361988067626953,0.01,0.9825,False,38.0
1.0,0.0409238338470459,0.01,0.9805,False,38.0
0.2,0.04519915580749512,0.01,0.985,False,38.0
0.04,0.056571006774902344,0.01,0.9825,False,38.0
0.008,0.04014015197753906,0.01,0.9835,False,38.0
0.0016,0.03992295265197754,0.01,0.9845,False,38.0
625.0,0.08433198928833008,0.01,0.9635,False,39.0
125.0,0.035816192626953125,0.01,0.9635,False,39.0
25.0,0.03636288642883301,0.01,0.967,False,39.0
5.0,0.055921077728271484,0.01,0.98,False,39.0
1.0,0.038871049880981445,0.01,0.98,False,39.0
0.2,0.03741097450256348,0.01,0.9825,False,39.0
0.04,0.039222002029418945,0.01,0.982,False,39.0
0.008,0.03851008415222168,0.01,0.9795,False,39.0
0.0016,0.03873085975646973,0.01,0.978,False,39.0
625.0,0.03582191467285156,0.01,0.9785,False,40.0
125.0,0.03668689727783203,0.01,0.9785,False,40.0
25.0,0.0358579158782959,0.01,0.9785,False,40.0
5.0,0.03997397422790527,0.01,0.9785,False,40.0
1.0,0.03570413589477539,0.01,0.9785,False,40.0
0.2,0.0403289794921875,0.01,0.9805,False,40.0
0.04,0.04212498664855957,0.01,0.982,False,40.0
0.008,0.04282498359680176,0.01,0.9825,False,40.0
0.0016,0.03767895698547363,0.01,0.984,False,40.0
625.0,0.04034304618835449,0.01,0.979,False,41.0
125.0,0.042059898376464844,0.01,0.979,False,41.0
25.0,0.042754173278808594,0.01,0.984,False,41.0
5.0,0.04396414756774902,0.01,0.9855,False,41.0
1.0,0.04358386993408203,0.01,0.9855,False,41.0
0.2,0.052851200103759766,0.01,0.984,False,41.0
0.04,0.0385890007019043,0.01,0.9845,False,41.0
0.008,0.039788007736206055,0.01,0.987,False,41.0
0.0016,0.0367588996887207,0.01,0.987,False,41.0
625.0,0.03309202194213867,0.01,0.9735,False,42.0
125.0,0.03738903999328613,0.01,0.9735,False,42.0
25.0,0.038542985916137695,0.01,0.9735,False,42.0
5.0,0.0389251708984375,0.01,0.9735,False,42.0
1.0,0.038924217224121094,0.01,0.9735,False,42.0
0.2,0.04465007781982422,0.01,0.9735,False,42.0
0.04,0.03671884536743164,0.01,0.9715,False,42.0
0.008,0.03894305229187012,0.01,0.982,False,42.0
0.0016,0.06543898582458496,0.01,0.983,False,42.0
625.0,0.06620597839355469,0.01,0.9815,False,43.0
125.0,0.03953909873962402,0.01,0.9815,False,43.0
25.0,0.04397296905517578,0.01,0.9815,False,43.0
5.0,0.060037851333618164,0.01,0.9815,False,43.0
1.0,0.03206801414489746,0.01,0.9815,False,43.0
0.2,0.07933306694030762,0.01,0.9785,False,43.0
0.04,0.06289315223693848,0.01,0.982,False,43.0
0.008,0.049510955810546875,0.01,0.9835,False,43.0
0.0016,0.03930997848510742,0.01,0.982,False,43.0
625.0,0.03888392448425293,0.01,0.97,False,44.0
125.0,0.03629708290100098,0.01,0.97,False,44.0
25.0,0.043164968490600586,0.01,0.97,False,44.0
5.0,0.04453015327453613,0.01,0.97,False,44.0
1.0,0.04094696044921875,0.01,0.97,False,44.0
0.2,0.037275075912475586,0.01,0.9735,False,44.0
0.04,0.04153585433959961,0.01,0.976,False,44.0
0.008,0.03950619697570801,0.01,0.9765,False,44.0
0.0016,0.03830289840698242,0.01,0.9755,False,44.0
625.0,0.038674116134643555,0.01,0.976,False,45.0
125.0,0.03785204887390137,0.01,0.976,False,45.0
25.0,0.03924202919006348,0.01,0.9755,False,45.0
5.0,0.042257070541381836,0.01,0.9725,False,45.0
1.0,0.03976607322692871,0.01,0.976,False,45.0
0.2,0.055867910385131836,0.01,0.9835,False,45.0
0.04,0.037042856216430664,0.01,0.9835,False,45.0
0.008,0.0377199649810791,0.01,0.982,False,45.0
0.0016,0.03667092323303223,0.01,0.0,False,45.0
625.0,0.03907489776611328,0.01,0.974,False,46.0
125.0,0.039758920669555664,0.01,0.974,False,46.0
25.0,0.043829917907714844,0.01,0.978,False,46.0
5.0,0.04514193534851074,0.01,0.982,False,46.0
1.0,0.07041001319885254,0.01,0.9825,False,46.0
0.2,0.03967404365539551,0.01,0.982,False,46.0
0.04,0.04070591926574707,0.01,0.9815,False,46.0
0.008,0.06460785865783691,0.01,0.983,False,46.0
0.0016,0.04631304740905762,0.01,0.98,False,46.0
625.0,0.03696107864379883,0.01,0.971,False,47.0
125.0,0.03745412826538086,0.01,0.971,False,47.0
25.0,0.03665781021118164,0.01,0.9665,False,47.0
5.0,0.03556489944458008,0.01,0.9745,False,47.0
1.0,0.0581049919128418,0.01,0.9755,False,47.0
0.2,0.0956430435180664,0.01,0.973,False,47.0
0.04,0.03734397888183594,0.01,0.9755,False,47.0
0.008,0.03863692283630371,0.01,0.9755,False,47.0
0.0016,0.048150062561035156,0.01,0.975,False,47.0
625.0,0.04858994483947754,0.01,0.9535,False,48.0
125.0,0.053360939025878906,0.01,0.9535,False,48.0
25.0,0.049224138259887695,0.01,0.9535,False,48.0
5.0,0.0471339225769043,0.01,0.9535,False,48.0
1.0,0.06645798683166504,0.01,0.962,False,48.0
0.2,0.036934852600097656,0.01,0.969,False,48.0
0.04,0.03873085975646973,0.01,0.9785,False,48.0
0.008,0.03884601593017578,0.01,0.9775,False,48.0
0.0016,0.03764009475708008,0.01,0.985,False,48.0
625.0,0.044342041015625,0.01,0.9715,False,49.0
125.0,0.042552947998046875,0.01,0.9715,False,49.0
25.0,0.052403926849365234,0.01,0.9715,False,49.0
5.0,0.044053077697753906,0.01,0.9715,False,49.0
1.0,0.037629127502441406,0.01,0.977,False,49.0
0.2,0.04334712028503418,0.01,0.982,False,49.0
0.04,0.035325050354003906,0.01,0.9835,False,49.0
0.008,0.038990020751953125,0.01,0.978,False,49.0
0.0016,0.04747200012207031,0.01,0.98,False,49.0
625.0,0.039975881576538086,0.01,0.984,False,50.0
125.0,0.04077410697937012,0.01,0.984,False,50.0
25.0,0.03728604316711426,0.01,0.984,False,50.0
5.0,0.03838086128234863,0.01,0.9845,False,50.0
1.0,0.03880500793457031,0.01,0.9835,False,50.0
0.2,0.03796792030334473,0.01,0.981,False,50.0
0.04,0.038398027420043945,0.01,0.9815,False,50.0
0.008,0.03941798210144043,0.01,0.983,False,50.0
0.0016,0.03327202796936035,0.01,0.9845,False,50.0
625.0,0.03860902786254883,0.01,0.9615,False,51.0
125.0,0.03883790969848633,0.01,0.9615,False,51.0
25.0,0.038958072662353516,0.01,0.964,False,51.0
5.0,0.03939414024353027,0.01,0.9785,False,51.0
1.0,0.06611800193786621,0.01,0.981,False,51.0
0.2,0.035787105560302734,0.01,0.9835,False,51.0
0.04,0.038987159729003906,0.01,0.9815,False,51.0
0.008,0.037309885025024414,0.01,0.9845,False,51.0
0.0016,0.0416409969329834,0.01,0.982,False,51.0
625.0,0.04036116600036621,0.01,0.98,False,52.0
125.0,0.05985379219055176,0.01,0.98,False,52.0
25.0,0.041724205017089844,0.01,0.98,False,52.0
5.0,0.0370640754699707,0.01,0.98,False,52.0
1.0,0.03993105888366699,0.01,0.9815,False,52.0
0.2,0.04059791564941406,0.01,0.981,False,52.0
0.04,0.058383941650390625,0.01,0.9795,False,52.0
0.008,0.04031515121459961,0.01,0.9805,False,52.0
0.0016,0.0380711555480957,0.01,0.98,False,52.0
625.0,0.05556893348693848,0.01,0.979,False,53.0
125.0,0.048367977142333984,0.01,0.979,False,53.0
25.0,0.0393061637878418,0.01,0.979,False,53.0
5.0,0.04173898696899414,0.01,0.9755,False,53.0
1.0,0.05945611000061035,0.01,0.9765,False,53.0
0.2,0.045760154724121094,0.01,0.9885,False,53.0
0.04,0.04197096824645996,0.01,0.986,False,53.0
0.008,0.05070209503173828,0.01,0.986,False,53.0
0.0016,0.03501391410827637,0.01,0.987,False,53.0
625.0,0.04088401794433594,0.01,0.9555,False,54.0
125.0,0.039057016372680664,0.01,0.9555,False,54.0
25.0,0.041725873947143555,0.01,0.9555,False,54.0
5.0,0.03736615180969238,0.01,0.9765,False,54.0
1.0,0.04076886177062988,0.01,0.9765,False,54.0
0.2,0.047003984451293945,0.01,0.9795,False,54.0
0.04,0.04988288879394531,0.01,0.9795,False,54.0
0.008,0.047341108322143555,0.01,0.9805,False,54.0
0.0016,0.04373502731323242,0.01,0.981,False,54.0
625.0,0.04015803337097168,0.01,0.9845,False,55.0
125.0,0.040277957916259766,0.01,0.9845,False,55.0
25.0,0.04365992546081543,0.01,0.9845,False,55.0
5.0,0.04896998405456543,0.01,0.9845,False,55.0
1.0,0.039498090744018555,0.01,0.9795,False,55.0
0.2,0.037203073501586914,0.01,0.9805,False,55.0
0.04,0.04088592529296875,0.01,0.983,False,55.0
0.008,0.039502859115600586,0.01,0.9865,False,55.0
0.0016,0.046730995178222656,0.01,0.9845,False,55.0
625.0,0.030472993850708008,0.01,0.9695,False,56.0
125.0,0.05388808250427246,0.01,0.9695,False,56.0
25.0,0.028856992721557617,0.01,0.9695,False,56.0
5.0,0.04075193405151367,0.01,0.9695,False,56.0
1.0,0.047724008560180664,0.01,0.974,False,56.0
0.2,0.04297590255737305,0.01,0.974,False,56.0
0.04,0.03751492500305176,0.01,0.975,False,56.0
0.008,0.03648805618286133,0.01,0.976,False,56.0
0.0016,0.03908085823059082,0.01,0.9745,False,56.0
625.0,0.045655012130737305,0.01,0.9745,False,57.0
125.0,0.03775191307067871,0.01,0.9745,False,57.0
25.0,0.039572954177856445,0.01,0.9745,False,57.0
5.0,0.03875112533569336,0.01,0.9745,False,57.0
1.0,0.04029488563537598,0.01,0.9745,False,57.0
0.2,0.03861403465270996,0.01,0.9775,False,57.0
0.04,0.0382227897644043,0.01,0.981,False,57.0
0.008,0.039793968200683594,0.01,0.981,False,57.0
0.0016,0.03408193588256836,0.01,0.9815,False,57.0
625.0,0.03615307807922363,0.01,0.9835,False,58.0
125.0,0.038815975189208984,0.01,0.9835,False,58.0
25.0,0.04751396179199219,0.01,0.9835,False,58.0
5.0,0.03867506980895996,0.01,0.9835,False,58.0
1.0,0.034497976303100586,0.01,0.983,False,58.0
0.2,0.043112993240356445,0.01,0.9815,False,58.0
0.04,0.03954291343688965,0.01,0.9785,False,58.0
0.008,0.037484169006347656,0.01,0.981,False,58.0
0.0016,0.040876150131225586,0.01,0.9825,False,58.0
625.0,0.04054999351501465,0.01,0.9755,False,59.0
125.0,0.038797855377197266,0.01,0.9755,False,59.0
25.0,0.04125404357910156,0.01,0.9755,False,59.0
5.0,0.0397188663482666,0.01,0.9755,False,59.0
1.0,0.03976297378540039,0.01,0.9715,False,59.0
0.2,0.04031515121459961,0.01,0.9755,False,59.0
0.04,0.03950905799865723,0.01,0.9755,False,59.0
0.008,0.038973093032836914,0.01,0.978,False,59.0
0.0016,0.04294109344482422,0.01,0.9785,False,59.0
625.0,0.034314870834350586,0.01,0.9825,False,60.0
125.0,0.037158966064453125,0.01,0.9825,False,60.0
25.0,0.03898477554321289,0.01,0.9825,False,60.0
5.0,0.039189815521240234,0.01,0.9825,False,60.0
1.0,0.03842902183532715,0.01,0.9805,False,60.0
0.2,0.055071115493774414,0.01,0.9825,False,60.0
0.04,0.040866851806640625,0.01,0.9835,False,60.0
0.008,0.04423713684082031,0.01,0.9815,False,60.0
0.0016,0.06401395797729492,0.01,0.9755,False,60.0
625.0,0.05105304718017578,0.01,0.913,False,61.0
125.0,0.04792189598083496,0.01,0.913,False,61.0
25.0,0.03768205642700195,0.01,0.913,False,61.0
5.0,0.04814887046813965,0.01,0.913,False,61.0
1.0,0.03874802589416504,0.01,0.913,False,61.0
0.2,0.03813910484313965,0.01,0.909,False,61.0
0.04,0.04046893119812012,0.01,0.9785,False,61.0
0.008,0.04376101493835449,0.01,0.9785,False,61.0
0.0016,0.03805088996887207,0.01,0.9795,False,61.0
625.0,0.04064011573791504,0.01,0.9815,False,62.0
125.0,0.13573098182678223,0.01,0.9815,False,62.0
25.0,0.06545495986938477,0.01,0.9815,False,62.0
5.0,0.060111045837402344,0.01,0.9815,False,62.0
1.0,0.059060096740722656,0.01,0.978,False,62.0
0.2,0.03174614906311035,0.01,0.982,False,62.0
0.04,0.03948712348937988,0.01,0.982,False,62.0
0.008,0.0560610294342041,0.01,0.977,False,62.0
0.0016,0.03865790367126465,0.01,0.9745,False,62.0
625.0,0.04224705696105957,0.01,0.9585,False,63.0
125.0,0.03935885429382324,0.01,0.9585,False,63.0
25.0,0.039093971252441406,0.01,0.9585,False,63.0
5.0,0.03795504570007324,0.01,0.958,False,63.0
1.0,0.03871798515319824,0.01,0.9635,False,63.0
0.2,0.037661075592041016,0.01,0.9605,False,63.0
0.04,0.034620046615600586,0.01,0.9575,False,63.0
0.008,0.03876185417175293,0.01,0.9605,False,63.0
0.0016,0.034757137298583984,0.01,0.968,False,63.0
625.0,0.034191131591796875,0.01,0.9845,False,64.0
125.0,0.04418683052062988,0.01,0.9845,False,64.0
25.0,0.033659934997558594,0.01,0.9845,False,64.0
5.0,0.0437769889831543,0.01,0.9845,False,64.0
1.0,0.03631091117858887,0.01,0.983,False,64.0
0.2,0.040187835693359375,0.01,0.982,False,64.0
0.04,0.03325080871582031,0.01,0.9835,False,64.0
0.008,0.03533196449279785,0.01,0.985,False,64.0
0.0016,0.03494405746459961,0.01,0.985,False,64.0
625.0,0.059715986251831055,0.01,0.9725,False,65.0
125.0,0.04163718223571777,0.01,0.9725,False,65.0
25.0,0.03975200653076172,0.01,0.9725,False,65.0
5.0,0.04098200798034668,0.01,0.9725,False,65.0
1.0,0.04196310043334961,0.01,0.967,False,65.0
0.2,0.035906076431274414,0.01,0.975,False,65.0
0.04,0.03834891319274902,0.01,0.9755,False,65.0
0.008,0.03899812698364258,0.01,0.9745,False,65.0
0.0016,0.038229942321777344,0.01,0.9715,False,65.0
625.0,0.04009699821472168,0.01,0.98,False,66.0
125.0,0.03811001777648926,0.01,0.98,False,66.0
25.0,0.03850388526916504,0.01,0.98,False,66.0
5.0,0.0417180061340332,0.01,0.98,False,66.0
1.0,0.04394984245300293,0.01,0.98,False,66.0
0.2,0.03950190544128418,0.01,0.9865,False,66.0
0.04,0.037928104400634766,0.01,0.9865,False,66.0
0.008,0.045974016189575195,0.01,0.9865,False,66.0
0.0016,0.03305792808532715,0.01,0.9855,False,66.0
625.0,0.03314995765686035,0.01,0.972,False,67.0
125.0,0.03632497787475586,0.01,0.972,False,67.0
25.0,0.03790688514709473,0.01,0.972,False,67.0
5.0,0.03605794906616211,0.01,0.972,False,67.0
1.0,0.04032111167907715,0.01,0.9735,False,67.0
0.2,0.03988003730773926,0.01,0.976,False,67.0
0.04,0.03856706619262695,0.01,0.9765,False,67.0
0.008,0.053420066833496094,0.01,0.977,False,67.0
0.0016,0.0394439697265625,0.01,0.98,False,67.0
625.0,0.040606021881103516,0.01,0.982,False,68.0
125.0,0.037526845932006836,0.01,0.982,False,68.0
25.0,0.03962278366088867,0.01,0.982,False,68.0
5.0,0.07037591934204102,0.01,0.982,False,68.0
1.0,0.07701492309570312,0.01,0.9785,False,68.0
0.2,0.06926798820495605,0.01,0.9785,False,68.0
0.04,0.06720304489135742,0.01,0.978,False,68.0
0.008,0.03955388069152832,0.01,0.983,False,68.0
0.0016,0.04130196571350098,0.01,0.982,False,68.0
625.0,0.032217979431152344,0.01,0.967,False,69.0
125.0,0.03773617744445801,0.01,0.967,False,69.0
25.0,0.03723311424255371,0.01,0.967,False,69.0
5.0,0.04214882850646973,0.01,0.967,False,69.0
1.0,0.03776407241821289,0.01,0.9685,False,69.0
0.2,0.0479741096496582,0.01,0.968,False,69.0
0.04,0.03777503967285156,0.01,0.969,False,69.0
0.008,0.03724503517150879,0.01,0.9785,False,69.0
0.0016,0.03648090362548828,0.01,0.0,False,69.0
625.0,0.03609800338745117,0.01,0.9765,False,70.0
125.0,0.08228397369384766,0.01,0.9765,False,70.0
25.0,0.10146307945251465,0.01,0.9785,False,70.0
5.0,0.05402493476867676,0.01,0.9785,False,70.0
1.0,0.046751976013183594,0.01,0.977,False,70.0
0.2,0.035852909088134766,0.01,0.9755,False,70.0
0.04,0.04309797286987305,0.01,0.9765,False,70.0
0.008,0.036171913146972656,0.01,0.979,False,70.0
0.0016,0.03743410110473633,0.01,0.976,False,70.0
625.0,0.05211901664733887,0.01,0.9645,False,71.0
125.0,0.03594708442687988,0.01,0.9645,False,71.0
25.0,0.04303407669067383,0.01,0.9645,False,71.0
5.0,0.04037809371948242,0.01,0.9645,False,71.0
1.0,0.05177187919616699,0.01,0.9645,False,71.0
0.2,0.054080963134765625,0.01,0.97,False,71.0
0.04,0.035604000091552734,0.01,0.9675,False,71.0
0.008,0.03667712211608887,0.01,0.967,False,71.0
0.0016,0.044595956802368164,0.01,0.9745,False,71.0
625.0,0.09775495529174805,0.01,0.9805,False,72.0
125.0,0.03561902046203613,0.01,0.9805,False,72.0
25.0,0.0413970947265625,0.01,0.9805,False,72.0
5.0,0.038969993591308594,0.01,0.9805,False,72.0
1.0,0.041140079498291016,0.01,0.9805,False,72.0
0.2,0.03980898857116699,0.01,0.9815,False,72.0
0.04,0.03725695610046387,0.01,0.982,False,72.0
0.008,0.04046797752380371,0.01,0.983,False,72.0
0.0016,0.03749394416809082,0.01,0.983,False,72.0
625.0,0.04279208183288574,0.01,0.977,False,73.0
125.0,0.04098081588745117,0.01,0.977,False,73.0
25.0,0.038938045501708984,0.01,0.977,False,73.0
5.0,0.059597015380859375,0.01,0.977,False,73.0
1.0,0.036123037338256836,0.01,0.977,False,73.0
0.2,0.038691043853759766,0.01,0.976,False,73.0
0.04,0.03834104537963867,0.01,0.976,False,73.0
0.008,0.03902888298034668,0.01,0.977,False,73.0
