VaR,comp_time,nu,outlier_ratio,test_accuracy,tr-CVaR,trial
-3.626051748945756,0.02428603172302246,0.4,0.02,0.978,-84.32652578167217,8.0
-3.1192091878936177,0.031206130981445312,0.29999999999999993,0.02,0.9755,-50.62500831809791,8.0
-2.1491943910744107,0.029925107955932617,0.19999999999999996,0.02,0.975,-24.038023011874788,8.0
-1.5298425130050037,0.02713799476623535,0.1,0.02,0.976,-5.673907835288183,8.0
-7.1222838938430675,0.04103398323059082,0.9,0.02,0.9775,-349.50959976106253,9.0
-6.10899880983562,0.03822016716003418,0.8,0.02,0.98,-281.95493913750846,9.0
-5.510536126322063,0.02834296226501465,0.7,0.02,0.98,-224.0489752157921,9.0
-4.597850548669263,0.031167984008789062,0.6,0.02,0.981,-173.61821717692285,9.0
-4.2069530869818506,0.027092933654785156,0.5,0.02,0.979,-129.66420754617187,9.0
-3.7178881995068687,0.04064798355102539,0.4,0.02,0.9795,-89.52465487362898,9.0
-2.917661728997622,0.025834083557128906,0.29999999999999993,0.02,0.9795,-55.70415152467583,9.0
-2.5048363708239405,0.024948835372924805,0.19999999999999996,0.02,0.9795,-28.863055076768784,9.0
-1.8531613048978552,0.03146696090698242,0.1,0.02,0.9805,-6.945835685965163,9.0
-6.484681593551613,0.05112814903259277,0.9,0.02,0.9495,-342.85387969916553,10.0
-5.557978737623712,0.04557013511657715,0.8,0.02,0.9665,-286.7575561628132,10.0
-5.035055364210133,0.035121917724609375,0.7,0.02,0.966,-233.54562981028658,10.0
-4.641012457023543,0.02836298942565918,0.6,0.02,0.972,-184.71007536157205,10.0
-4.198219271353119,0.023284912109375,0.5,0.02,0.972,-139.81870234759438,10.0
-3.9379894674276725,0.02758193016052246,0.4,0.02,0.973,-98.53205851790044,10.0
-3.4623826359984804,0.02465200424194336,0.29999999999999993,0.02,0.9725,-61.31785332798212,10.0
-2.56772963859875,0.03162503242492676,0.19999999999999996,0.02,0.973,-30.446376907413608,10.0
-1.8047125593314675,0.03372311592102051,0.1,0.02,0.971,-7.600055513585464,10.0
-7.318530629321279,0.02908802032470703,0.9,0.02,0.9845,-348.00514170321554,11.0
-5.972449216570924,0.037969112396240234,0.8,0.02,0.984,-280.35433097942814,11.0
-5.200357987109954,0.03261995315551758,0.7,0.02,0.982,-224.85373334636813,11.0
-4.612638355333234,0.030633926391601562,0.6,0.02,0.981,-175.85009596464988,11.0
-4.317280047922685,0.030040979385375977,0.5,0.02,0.981,-130.99282611401142,11.0
-3.944126766431023,0.029095888137817383,0.4,0.02,0.9785,-90.46321555632356,11.0
-3.155061629222517,0.03319501876831055,0.29999999999999993,0.02,0.982,-53.97083323348452,11.0
-2.5654093500805653,0.027711153030395508,0.19999999999999996,0.02,0.9845,-25.24500477641416,11.0
-1.4968546073375941,0.025619983673095703,0.1,0.02,0.982,-6.292650383621168,11.0
-6.721872565832055,0.03230786323547363,0.9,0.02,0.9825,-359.6832509822923,12.0
-6.022667308133504,0.04144096374511719,0.8,0.02,0.9815,-296.5688684279583,12.0
-5.575075584282542,0.025369882583618164,0.7,0.02,0.984,-238.085701089041,12.0
-4.966096083973743,0.03049302101135254,0.6,0.02,0.985,-186.4499386612291,12.0
-4.347590272234713,0.04175090789794922,0.5,0.02,0.9845,-140.31406131694618,12.0
-3.7162499713520223,0.039305925369262695,0.4,0.02,0.984,-99.25929678904923,12.0
-3.361942130338971,0.02839207649230957,0.29999999999999993,0.02,0.9835,-64.29145095630624,12.0
-2.908222827954305,0.0644540786743164,0.19999999999999996,0.02,0.9845,-33.380398453300245,12.0
-2.0189709138045595,0.02259516716003418,0.1,0.02,0.984,-8.611317981842125,12.0
-7.287428661623827,0.0410618782043457,0.9,0.02,0.975,-351.44100857253704,13.0
-6.210284034106484,0.03868889808654785,0.8,0.02,0.9825,-284.03977668431867,13.0
-5.7278530657804785,0.0472111701965332,0.7,0.02,0.984,-224.29795380375128,13.0
-4.634542275446971,0.03824186325073242,0.6,0.02,0.9835,-173.00027298915253,13.0
-4.163236484263855,0.03898286819458008,0.5,0.02,0.9835,-128.51711566047666,13.0
-3.719070033364566,0.03206491470336914,0.4,0.02,0.9835,-88.52993388230263,13.0
-3.193556417108243,0.04399704933166504,0.29999999999999993,0.02,0.984,-54.115178464926586,13.0
-2.497271874141807,0.05723404884338379,0.19999999999999996,0.02,0.974,-25.307399924259144,13.0
-1.3154759796857325,0.04161500930786133,0.1,0.02,0.983,-4.995542680276044,13.0
-6.976220536603735,0.029199838638305664,0.9,0.02,0.9735,-330.5424560932629,14.0
-5.891945386479151,0.044039011001586914,0.8,0.02,0.98,-265.8038053250799,14.0
-5.528774947267312,0.06586503982543945,0.7,0.02,0.98,-208.44774491822008,14.0
-4.978617113841779,0.03748202323913574,0.6,0.02,0.977,-156.0836115833999,14.0
-3.9457420988224134,0.03808903694152832,0.5,0.02,0.9785,-111.2497706033836,14.0
-3.5237329443938705,0.03467702865600586,0.4,0.02,0.9795,-73.99549406017053,14.0
-2.8146267842806743,0.04190707206726074,0.29999999999999993,0.02,0.978,-42.21674924031108,14.0
-1.841410352758278,0.02468109130859375,0.19999999999999996,0.02,0.973,-19.542266230451233,14.0
-1.1769105487316918,0.022314071655273438,0.1,0.02,0.972,-3.843125520377999,14.0
-6.938392611378257,0.03463101387023926,0.9,0.02,0.984,-308.3096722532649,15.0
-5.8120189965016,0.028569936752319336,0.8,0.02,0.9835,-246.00615658190904,15.0
-5.056824746902392,0.04657602310180664,0.7,0.02,0.9815,-192.79230805708943,15.0
-4.366460522746156,0.04318094253540039,0.6,0.02,0.9805,-146.19954012616813,15.0
-3.6056111510631994,0.02881002426147461,0.5,0.02,0.978,-105.44367821094642,15.0
-3.0220294413214934,0.03849387168884277,0.4,0.02,0.9795,-72.07923820276082,15.0
-2.541493078796686,0.036779165267944336,0.29999999999999993,0.02,0.978,-44.514476232878415,15.0
-2.0279219675491635,0.043372154235839844,0.19999999999999996,0.02,0.9705,-21.726431851488087,15.0
-1.2739685237998049,0.024374008178710938,0.1,0.02,0.9645,-5.155712481713137,15.0
-6.654088779910911,0.032926082611083984,0.9,0.02,0.9745,-359.91948395965903,16.0
-6.178725383426749,0.047106027603149414,0.8,0.02,0.981,-295.8248492903847,16.0
-5.548722224232529,0.03039693832397461,0.7,0.02,0.979,-237.14652361050685,16.0
-5.09633836784907,0.04680013656616211,0.6,0.02,0.9825,-184.2752521868285,16.0
-4.34841689717162,0.02859807014465332,0.5,0.02,0.978,-137.58823945246007,16.0
-3.922747831001233,0.03817105293273926,0.4,0.02,0.981,-96.59614201322142,16.0
-3.60126708686218,0.0470280647277832,0.29999999999999993,0.02,0.9815,-58.95720093059174,16.0
-2.4914531722720743,0.06222081184387207,0.19999999999999996,0.02,0.976,-28.14539899668955,16.0
-1.6276012663779649,0.02766108512878418,0.1,0.02,0.977,-7.254316998642252,16.0
-6.561644353305811,0.033972978591918945,0.9,0.02,0.9785,-318.5763206068854,17.0
-5.695725336588269,0.031511783599853516,0.8,0.02,0.9815,-258.4646826180955,17.0
-4.9564077813718885,0.029213905334472656,0.7,0.02,0.9805,-205.22252124243914,17.0
-4.346712684759518,0.03551983833312988,0.6,0.02,0.98,-158.76684354511937,17.0
-3.773151497144862,0.02805304527282715,0.5,0.02,0.9795,-118.35596892002793,17.0
-3.3163410341933157,0.026127099990844727,0.4,0.02,0.98,-83.39756074666002,17.0
-2.8832487802181443,0.03705191612243652,0.29999999999999993,0.02,0.9785,-52.167945561609876,17.0
-2.4092480178953157,0.02768111228942871,0.19999999999999996,0.02,0.9805,-25.774359348886144,17.0
-1.673614785724889,0.048941850662231445,0.1,0.02,0.975,-6.166484938013039,17.0
-7.128908983221369,0.03836798667907715,0.9,0.02,0.971,-360.8687447945544,18.0
-6.094578640074319,0.03069901466369629,0.8,0.02,0.9845,-292.98449933271235,18.0
-5.508942997509025,0.029628992080688477,0.7,0.02,0.9825,-235.77307752349753,18.0
-5.11798374343048,0.024721860885620117,0.6,0.02,0.984,-183.16561792793735,18.0
-4.301465628299973,0.026026010513305664,0.5,0.02,0.9845,-136.3044529728041,18.0
-3.8419968341025483,0.027467012405395508,0.4,0.02,0.9855,-95.34968652718393,18.0
-3.4287158368398973,0.027289867401123047,0.29999999999999993,0.02,0.985,-58.74607147132183,18.0
-2.6225202914840664,0.035871028900146484,0.19999999999999996,0.02,0.9865,-29.253472135302793,18.0
-1.8689053487015481,0.028081178665161133,0.1,0.02,0.9835,-7.407291715980267,18.0
-6.540167775633393,0.03215503692626953,0.9,0.02,0.9745,-356.44389162590403,19.0
-5.967513715725465,0.026467084884643555,0.8,0.02,0.9745,-294.2940581793897,19.0
-5.4085999267329905,0.027569055557250977,0.7,0.02,0.9795,-237.42580641311562,19.0
-4.7508414749754575,0.032968997955322266,0.6,0.02,0.983,-186.1665438318616,19.0
-4.3769881300411315,0.024794816970825195,0.5,0.02,0.98,-140.20973363647158,19.0
-3.9031143945093576,0.029258012771606445,0.4,0.02,0.9795,-99.02805642262452,19.0
-3.430230931972381,0.034008026123046875,0.29999999999999993,0.02,0.9795,-61.842231440716986,19.0
-2.615309596890085,0.027225971221923828,0.19999999999999996,0.02,0.9815,-31.979874988579898,19.0
-1.8625544343469398,0.023603200912475586,0.1,0.02,0.984,-8.440807821207736,19.0
-6.474696241664343,0.0337529182434082,0.9,0.02,0.982,-312.240069546659,20.0
-5.469380879882323,0.03874707221984863,0.8,0.02,0.9815,-253.18570933150545,20.0
-4.770842762885832,0.030544042587280273,0.7,0.02,0.9825,-201.24677656572544,20.0
-4.323380098684459,0.0333859920501709,0.6,0.02,0.9825,-156.32776357673237,20.0
-3.8133567181117503,0.02624797821044922,0.5,0.02,0.982,-115.55148554038087,20.0
-3.4886558959568785,0.028399944305419922,0.4,0.02,0.9815,-78.99172611282297,20.0
-2.7851376696047505,0.03989601135253906,0.29999999999999993,0.02,0.977,-47.946094166099876,20.0
-2.0744582848793245,0.04171490669250488,0.19999999999999996,0.02,0.9775,-23.32963648366908,20.0
-1.3164705613591998,0.028514862060546875,0.1,0.02,0.9845,-4.605688477655345,20.0
-6.521729491875604,0.044152021408081055,0.9,0.02,0.985,-346.201485293273,21.0
-6.015143442763137,0.03252601623535156,0.8,0.02,0.984,-283.8872196858592,21.0
-5.436806968689923,0.03110790252685547,0.7,0.02,0.986,-225.78380652228196,21.0
-4.619802939894743,0.03700089454650879,0.6,0.02,0.986,-175.49235591953027,21.0
-4.249832568733917,0.034546852111816406,0.5,0.02,0.985,-131.6881744099805,21.0
-3.7512736125851682,0.025844097137451172,0.4,0.02,0.9855,-92.08686217100443,21.0
-3.3324660139335163,0.0334470272064209,0.29999999999999993,0.02,0.986,-56.99012713048789,21.0
-2.435049706028148,0.02915501594543457,0.19999999999999996,0.02,0.9855,-27.528872621074086,21.0
-1.8688085719919554,0.04260587692260742,0.1,0.02,0.984,-5.878328824771373,21.0
-7.627931353443311,0.03121185302734375,0.9,0.02,0.9575,-316.1213548920319,22.0
-5.813326134459304,0.027766942977905273,0.8,0.02,0.982,-250.81725387726422,22.0
-4.857072402651937,0.029005050659179688,0.7,0.02,0.9825,-197.9512907151427,22.0
-4.03411045693708,0.02962493896484375,0.6,0.02,0.977,-154.08697756992336,22.0
-3.56356896196398,0.03731513023376465,0.5,0.02,0.9785,-115.27546988242148,22.0
-3.2119869570302573,0.026161909103393555,0.4,0.02,0.981,-81.99024847305327,22.0
-2.8239709574826186,0.03826093673706055,0.29999999999999993,0.02,0.9835,-51.613954070376145,22.0
-2.473529158039878,0.030657052993774414,0.19999999999999996,0.02,0.9805,-24.55823351198503,22.0
-1.3192007358187088,0.025120019912719727,0.1,0.02,0.9805,-5.03040342688058,22.0
-6.782353935770365,0.048677921295166016,0.9,0.02,0.988,-338.0219044598734,23.0
-5.918754568988788,0.04242086410522461,0.8,0.02,0.988,-274.77470849932104,23.0
-4.930638543918902,0.035186052322387695,0.7,0.02,0.9875,-220.26627988486544,23.0
-4.489339184657729,0.04791402816772461,0.6,0.02,0.9855,-173.56601960117445,23.0
-4.129540886397865,0.029991865158081055,0.5,0.02,0.988,-130.67239221866816,23.0
-3.6982436455643315,0.03906702995300293,0.4,0.02,0.9875,-91.24212097803314,23.0
-3.191336659538557,0.03423309326171875,0.29999999999999993,0.02,0.9885,-56.95492804015083,23.0
-2.7490623345414287,0.05723404884338379,0.19999999999999996,0.02,0.9865,-28.092043035575443,23.0
-1.3874338087971936,0.026234865188598633,0.1,0.02,0.9865,-6.317212454528565,23.0
-7.378997165965257,0.03676605224609375,0.9,0.02,0.979,-346.2860172794491,24.0
-6.33968777754194,0.026714086532592773,0.8,0.02,0.981,-278.4675230673536,24.0
-5.268284449374092,0.04506492614746094,0.7,0.02,0.974,-220.0289476942852,24.0
-4.632554084073214,0.06506514549255371,0.6,0.02,0.9725,-170.94246428731805,24.0
-4.213671629630909,0.03385591506958008,0.5,0.02,0.975,-127.15570346666034,24.0
-3.5258813961654893,0.027849912643432617,0.4,0.02,0.979,-88.38479417150587,24.0
-3.090699456238999,0.03938698768615723,0.29999999999999993,0.02,0.9785,-54.864487576372454,24.0
-2.4594257308848277,0.052345991134643555,0.19999999999999996,0.02,0.979,-27.403342000649644,24.0
-1.5697468077995484,0.027183055877685547,0.1,0.02,0.98,-6.1341413735335415,24.0
-7.245477772458295,0.041033029556274414,0.9,0.02,0.9825,-331.9607679812789,25.0
-6.072443294291334,0.030566930770874023,0.8,0.02,0.983,-265.2575747651809,25.0
-5.1791963169351,0.02855992317199707,0.7,0.02,0.978,-209.21642397486622,25.0
-4.321158903542852,0.027974843978881836,0.6,0.02,0.984,-162.3319957545845,25.0
-3.8188130691171494,0.02690911293029785,0.5,0.02,0.9845,-121.39474873333593,25.0
-3.213135765026543,0.03160595893859863,0.4,0.02,0.9835,-85.71119859636595,25.0
-2.8157247395574614,0.03834199905395508,0.29999999999999993,0.02,0.9825,-54.852780078201405,25.0
-2.4641560907188538,0.029818058013916016,0.19999999999999996,0.02,0.983,-28.11433133421953,25.0
-1.7973158802682938,0.02784895896911621,0.1,0.02,0.9785,-6.570004731435253,25.0
-6.613795799370813,0.04250192642211914,0.9,0.02,0.9755,-321.5805305885207,26.0
-5.879816047977796,0.0332188606262207,0.8,0.02,0.9825,-260.0465582937229,26.0
-5.19793230293221,0.040986061096191406,0.7,0.02,0.983,-204.87559717668216,26.0
-4.3402957816936345,0.03593182563781738,0.6,0.02,0.979,-157.14875738816394,26.0
-3.7866326958335152,0.07346415519714355,0.5,0.02,0.982,-117.14757474390802,26.0
-3.251380101692885,0.033833980560302734,0.4,0.02,0.983,-82.35103136242336,26.0
-2.878852957017676,0.0301971435546875,0.29999999999999993,0.02,0.9795,-51.929751706439234,26.0
-2.4678741586415582,0.03771209716796875,0.19999999999999996,0.02,0.98,-25.5032341462904,26.0
-1.4663357518504476,0.03336286544799805,0.1,0.02,0.981,-5.0322390555615275,26.0
-6.803079687026399,0.0374910831451416,0.9,0.02,0.9845,-361.0914817275238,27.0
-6.121677208850982,0.04569411277770996,0.8,0.02,0.9805,-295.86928369991807,27.0
-5.41652404964682,0.03155994415283203,0.7,0.02,0.984,-238.18099167138107,27.0
-4.88894668230222,0.039288997650146484,0.6,0.02,0.9815,-186.83583745210345,27.0
-4.353036167623523,0.02972412109375,0.5,0.02,0.9855,-140.80528765366682,27.0
-3.865043600883848,0.0331728458404541,0.4,0.02,0.983,-99.95449865221697,27.0
-3.53332424292044,0.03090500831604004,0.29999999999999993,0.02,0.9825,-62.879919829058,27.0
-2.7244110214583857,0.029839038848876953,0.19999999999999996,0.02,0.984,-30.713579496788903,27.0
-1.8395778171007617,0.025239944458007812,0.1,0.02,0.9845,-6.588958600777984,27.0
-6.605809135636959,0.04941701889038086,0.9,0.02,0.96,-331.32380269805645,28.0
-5.1401331994394415,0.025884151458740234,0.8,0.02,0.979,-271.9162472763834,28.0
-4.694298219935863,0.039700984954833984,0.7,0.02,0.9795,-222.25188726717073,28.0
-4.3633445802185,0.033918142318725586,0.6,0.02,0.979,-177.0871112788617,28.0
-3.983416155747788,0.03207588195800781,0.5,0.02,0.979,-135.27104850740807,28.0
-3.6557509593439805,0.026018142700195312,0.4,0.02,0.9765,-96.83901741506222,28.0
-3.3033788676055744,0.02855682373046875,0.29999999999999993,0.02,0.976,-62.231813055508866,28.0
-2.772635349762738,0.03360915184020996,0.19999999999999996,0.02,0.972,-31.634447217568706,28.0
-1.678298858620292,0.027755022048950195,0.1,0.02,0.9795,-7.478762021931337,28.0
-6.853248388017901,0.04565596580505371,0.9,0.02,0.9835,-340.84454324934285,29.0
-5.972711114274129,0.055155038833618164,0.8,0.02,0.9765,-276.8996240331131,29.0
-5.412568821991095,0.04964017868041992,0.7,0.02,0.975,-220.24360837302117,29.0
-4.890376311202458,0.04542994499206543,0.6,0.02,0.982,-168.16072937715902,29.0
-4.159215643488838,0.03244495391845703,0.5,0.02,0.9855,-122.00766096077989,29.0
-3.534889802455112,0.026458024978637695,0.4,0.02,0.985,-82.8977322449712,29.0
-3.127620154443129,0.02826714515686035,0.29999999999999993,0.02,0.984,-50.09058083826348,29.0
-2.4143159850490346,0.0271148681640625,0.19999999999999996,0.02,0.9855,-22.697046566660728,29.0
-1.3677199982723018,0.034278154373168945,0.1,0.02,0.985,-3.768151138568099,29.0
-7.390183180781515,0.07161498069763184,0.9,0.02,0.9585,-363.60516915176333,30.0
-6.438568162158633,0.04144906997680664,0.8,0.02,0.9665,-296.73733404407193,30.0
-5.690572620213766,0.04176807403564453,0.7,0.02,0.961,-236.4728443080459,30.0
-5.0342091373188556,0.030091047286987305,0.6,0.02,0.964,-184.5241335006206,30.0
-4.39900513373212,0.0362401008605957,0.5,0.02,0.9705,-137.10194141958596,30.0
-3.705375198798806,0.032260894775390625,0.4,0.02,0.9725,-96.25170985946045,30.0
-3.271396541114933,0.05311393737792969,0.29999999999999993,0.02,0.973,-61.71602623411414,30.0
-2.8111640128021187,0.02655196189880371,0.19999999999999996,0.02,0.9745,-31.20261171491019,30.0
-1.7778810603317539,0.024653911590576172,0.1,0.02,0.974,-8.245038650368809,30.0
-7.394511346738447,0.031210899353027344,0.9,0.02,0.986,-373.0874832836167,31.0
-6.474274257504139,0.035675048828125,0.8,0.02,0.983,-306.3680798039118,31.0
-5.573844367279262,0.03955793380737305,0.7,0.02,0.9835,-246.1630763342874,31.0
-5.102444260039906,0.028434038162231445,0.6,0.02,0.982,-192.02432623763917,31.0
-4.521082172530014,0.03294491767883301,0.5,0.02,0.9835,-142.9461887770336,31.0
-4.172216741787747,0.032646894454956055,0.4,0.02,0.9825,-99.65130583777449,31.0
-3.5952660101002287,0.0301668643951416,0.29999999999999993,0.02,0.983,-61.48384799573891,31.0
-2.6984995323508802,0.039834022521972656,0.19999999999999996,0.02,0.987,-30.152644520921385,31.0
-1.6839672391909122,0.022938013076782227,0.1,0.02,0.986,-7.461501930452213,31.0
-6.485925807424124,0.03809404373168945,0.9,0.02,0.9795,-349.959716781823,32.0
-5.798847126265059,0.05420684814453125,0.8,0.02,0.983,-287.9751018343768,32.0
-5.258457306856519,0.06277108192443848,0.7,0.02,0.984,-232.42294720051663,32.0
-4.8208269663552,0.03896188735961914,0.6,0.02,0.9825,-181.70899192341935,32.0
-4.413777853477637,0.037989139556884766,0.5,0.02,0.9815,-135.49265496016733,32.0
-3.790935285506543,0.0293729305267334,0.4,0.02,0.984,-95.3299211380477,32.0
-3.3014199214001385,0.0476679801940918,0.29999999999999993,0.02,0.984,-58.96931251083696,32.0
-2.7124421273482446,0.027322053909301758,0.19999999999999996,0.02,0.9825,-28.57066560881727,32.0
-1.5518935557882154,0.027005910873413086,0.1,0.02,0.977,-6.5760936522797575,32.0
-7.055440483775187,0.05622386932373047,0.9,0.02,0.9785,-341.61021526443096,33.0
-6.254202273426967,0.026853084564208984,0.8,0.02,0.9805,-275.0836301817982,33.0
-5.249591882557559,0.046305179595947266,0.7,0.02,0.9795,-218.00131242600122,33.0
-4.829117399430617,0.06159520149230957,0.6,0.02,0.9795,-167.204070851195,33.0
-4.346024231669328,0.0418550968170166,0.5,0.02,0.9795,-121.362782376585,33.0
-3.971195837633165,0.048062801361083984,0.4,0.02,0.9835,-80.39409854009702,33.0
-3.263143808990153,0.03869986534118652,0.29999999999999993,0.02,0.9825,-43.95801544407011,33.0
-2.1584227227283677,0.03729891777038574,0.19999999999999996,0.02,0.983,-17.35343278853221,33.0
-0.6006941135231356,0.04298710823059082,0.1,0.02,0.979,-1.4657679281889213,33.0
-6.840730653634069,0.04340195655822754,0.9,0.02,0.9815,-335.2310441115852,34.0
-5.956502025813113,0.030778169631958008,0.8,0.02,0.984,-271.5653431388014,34.0
-5.123713734411077,0.03425121307373047,0.7,0.02,0.983,-215.97078263680615,34.0
-4.626856189509014,0.03627610206604004,0.6,0.02,0.984,-167.12965304417176,34.0
-4.224233372697131,0.03477907180786133,0.5,0.02,0.9825,-122.5967885186321,34.0
-3.7051015116767134,0.03659391403198242,0.4,0.02,0.9795,-83.84784817405888,34.0
-2.850800808539526,0.0310819149017334,0.29999999999999993,0.02,0.9775,-51.12300554145002,34.0
-2.360509234156852,0.02780604362487793,0.19999999999999996,0.02,0.977,-24.3081836004021,34.0
-1.3467472575928578,0.02552199363708496,0.1,0.02,0.982,-5.00375964406966,34.0
-7.348348630316884,0.046231985092163086,0.9,0.02,0.9675,-343.60033949563245,35.0
-5.8151059112643795,0.0606379508972168,0.8,0.02,0.9775,-278.0205346145569,35.0
-5.211119222703428,0.0551609992980957,0.7,0.02,0.9795,-223.42953540897275,35.0
-4.718381298104006,0.039155006408691406,0.6,0.02,0.982,-174.2555049364618,35.0
-4.140643119881561,0.0434110164642334,0.5,0.02,0.975,-129.32790179079976,35.0
-3.5969071523362524,0.0384669303894043,0.4,0.02,0.974,-90.77195540042293,35.0
-2.971419590000635,0.0448150634765625,0.29999999999999993,0.02,0.981,-57.769229788393396,35.0
-2.4937914009755326,0.053401947021484375,0.19999999999999996,0.02,0.9815,-29.759253551955233,35.0
-1.6487814652965016,0.028040170669555664,0.1,0.02,0.981,-7.438208927631695,35.0
-7.17146331259878,0.041455984115600586,0.9,0.02,0.976,-353.4695531777463,36.0
-6.27003457859847,0.0295870304107666,0.8,0.02,0.9765,-284.7963848292964,36.0
-5.716771589453884,0.028434038162231445,0.7,0.02,0.9745,-224.33181022047884,36.0
-4.830403641097581,0.028028011322021484,0.6,0.02,0.9775,-172.6214975096963,36.0
-4.29144955114497,0.02841782569885254,0.5,0.02,0.9805,-126.68613712526134,36.0
-3.7333821542321193,0.041335105895996094,0.4,0.02,0.9795,-86.68389997334323,36.0
-3.0402948635335174,0.038836002349853516,0.29999999999999993,0.02,0.983,-52.74297827449887,36.0
-2.4894361625602612,0.028167009353637695,0.19999999999999996,0.02,0.9815,-24.918471605614428,36.0
-1.423299793261491,0.029462099075317383,0.1,0.02,0.9835,-5.725443351520642,36.0
-6.709487250025003,0.047328948974609375,0.9,0.02,0.984,-343.36077132982837,37.0
-5.898858972575191,0.05121302604675293,0.8,0.02,0.987,-280.14480012210277,37.0
-5.221842158825172,0.028776168823242188,0.7,0.02,0.9865,-224.7083079857202,37.0
-4.69941167228464,0.03050994873046875,0.6,0.02,0.9885,-175.3624859886065,37.0
-4.060737773215952,0.030840158462524414,0.5,0.02,0.988,-131.72405596427927,37.0
-3.6192012500833517,0.058756113052368164,0.4,0.02,0.9865,-93.35926255044569,37.0
-3.2838900266784163,0.03858184814453125,0.29999999999999993,0.02,0.986,-58.872360832033706,37.0
-2.759677869982597,0.028496980667114258,0.19999999999999996,0.02,0.9865,-28.596128261308472,37.0
-1.7308959347599446,0.02618408203125,0.1,0.02,0.9855,-5.769723199675547,37.0
-7.516889452202612,0.02779102325439453,0.9,0.02,0.981,-367.46362738627,38.0
-6.569291122350385,0.03977608680725098,0.8,0.02,0.986,-300.27680636044016,38.0
-5.754415888444584,0.03757500648498535,0.7,0.02,0.9825,-238.99044545559337,38.0
-5.0439364309640835,0.027584075927734375,0.6,0.02,0.984,-185.3286851602164,38.0
-4.5388415688503745,0.03844308853149414,0.5,0.02,0.9845,-137.18117130301758,38.0
-4.040053581140759,0.02527904510498047,0.4,0.02,0.9845,-93.72797061693781,38.0
-3.4903905660529726,0.07512903213500977,0.29999999999999993,0.02,0.9805,-56.53368430865914,38.0
-2.641364421418959,0.051484107971191406,0.19999999999999996,0.02,0.977,-25.66252069383106,38.0
-1.1236850982244548,0.041210174560546875,0.1,0.02,0.9785,-5.091936197042424,38.0
-7.035644328743263,0.0545039176940918,0.9,0.02,0.9815,-357.01082569641864,39.0
-6.3749187095535245,0.04621410369873047,0.8,0.02,0.9835,-289.7575161464254,39.0
-5.522463131317973,0.03922414779663086,0.7,0.02,0.983,-230.67509479358708,39.0
-4.756608218474098,0.02887701988220215,0.6,0.02,0.9855,-177.61646276506707,39.0
-4.534621136563849,0.030331134796142578,0.5,0.02,0.9855,-131.15851871439554,39.0
-4.028266194687231,0.028779983520507812,0.4,0.02,0.985,-88.49389478663925,39.0
-3.0772554735584765,0.032907962799072266,0.29999999999999993,0.02,0.9825,-51.68769399293072,39.0
-2.412690902500906,0.034356117248535156,0.19999999999999996,0.02,0.986,-23.692227119059382,39.0
-1.336477943241667,0.0573420524597168,0.1,0.02,0.9845,-5.313693988587831,39.0
-6.67776156291988,0.050885915756225586,0.9,0.02,0.9745,-319.1418684074747,40.0
-5.908686611345448,0.041142940521240234,0.8,0.02,0.9755,-255.7635712135744,40.0
-5.087547697065454,0.030179977416992188,0.7,0.02,0.98,-200.73584696180592,40.0
-4.405027034101065,0.02644181251525879,0.6,0.02,0.98,-153.6843732458574,40.0
-3.7876806817842548,0.03313493728637695,0.5,0.02,0.9835,-112.4213273902769,40.0
-3.312437733257852,0.025861024856567383,0.4,0.02,0.985,-76.72190661188381,40.0
-3.0459839376149427,0.029211997985839844,0.29999999999999993,0.02,0.9845,-45.005745924136356,40.0
-2.3243227226139997,0.024448156356811523,0.19999999999999996,0.02,0.9865,-18.340754633632137,40.0
-0.9282392886899181,0.044576168060302734,0.1,0.02,0.983,-2.6632499331687542,40.0
-7.249542804232426,0.0500330924987793,0.9,0.02,0.9695,-360.35872237880903,41.0
-6.75593584517329,0.0313868522644043,0.8,0.02,0.973,-290.4311047335616,41.0
-5.674414207127742,0.040450096130371094,0.7,0.02,0.972,-229.99479280026387,41.0
-4.925573822678573,0.03228402137756348,0.6,0.02,0.976,-176.59509504495753,41.0
-4.409806067948627,0.04963207244873047,0.5,0.02,0.9735,-130.02304846308243,41.0
-3.8453526705818333,0.030487060546875,0.4,0.02,0.976,-89.00610117811208,41.0
-3.2223791167515152,0.040570974349975586,0.29999999999999993,0.02,0.9775,-54.43989935047134,41.0
-2.451369711495823,0.034544944763183594,0.19999999999999996,0.02,0.9735,-25.7950490033503,41.0
-1.4387852162189247,0.026356935501098633,0.1,0.02,0.9755,-5.664283266651227,41.0
-6.081411384905828,0.0334320068359375,0.9,0.02,0.9875,-324.2042845367495,42.0
-5.75106091096087,0.0314030647277832,0.8,0.02,0.986,-265.3417835013909,42.0
-5.313700551373447,0.03397202491760254,0.7,0.02,0.985,-209.46882038240489,42.0
-4.91718508179627,0.030119895935058594,0.6,0.02,0.988,-158.47289088730898,42.0
-4.047892463541996,0.03070807456970215,0.5,0.02,0.986,-113.40223076548672,42.0
-3.463953186490233,0.050653934478759766,0.4,0.02,0.9835,-75.45112970219346,42.0
-3.008815466520271,0.0575709342956543,0.29999999999999993,0.02,0.9835,-43.83661742838324,42.0
-2.1428960507109234,0.04050612449645996,0.19999999999999996,0.02,0.9805,-17.44970712787025,42.0
-0.9581894476340395,0.035691022872924805,0.1,0.02,0.9705,-1.04579849428581,42.0
