C,comp_time,outlier_ratio,test_accuracy,timeout,trial
1.0,0.09263300895690918,0.02,0.965,False,54.0
0.2,0.09481692314147949,0.02,0.9685,False,54.0
0.04,0.07356500625610352,0.02,0.9785,False,54.0
0.008,0.06632184982299805,0.02,0.981,False,54.0
0.0016,0.05769991874694824,0.02,0.9835,False,54.0
625.0,0.06871891021728516,0.02,0.986,False,55.0
125.0,0.07591986656188965,0.02,0.986,False,55.0
25.0,0.0946199893951416,0.02,0.9845,False,55.0
5.0,0.07187104225158691,0.02,0.983,False,55.0
1.0,0.05822396278381348,0.02,0.9825,False,55.0
0.2,0.06445693969726562,0.02,0.987,False,55.0
0.04,0.06262087821960449,0.02,0.9865,False,55.0
0.008,0.0724799633026123,0.02,0.9855,False,55.0
0.0016,0.06875395774841309,0.02,0.985,False,55.0
625.0,0.08368206024169922,0.02,0.973,False,56.0
125.0,0.0841829776763916,0.02,0.973,False,56.0
25.0,0.09709501266479492,0.02,0.973,False,56.0
5.0,0.08658599853515625,0.02,0.973,False,56.0
1.0,0.07168793678283691,0.02,0.977,False,56.0
0.2,0.06967306137084961,0.02,0.9765,False,56.0
0.04,0.0885469913482666,0.02,0.9785,False,56.0
0.008,0.06312990188598633,0.02,0.9795,False,56.0
0.0016,0.0823819637298584,0.02,0.9785,False,56.0
625.0,0.09998321533203125,0.02,0.979,False,57.0
125.0,0.08732485771179199,0.02,0.979,False,57.0
25.0,0.07719087600708008,0.02,0.979,False,57.0
5.0,0.07806611061096191,0.02,0.979,False,57.0
1.0,0.07206106185913086,0.02,0.9805,False,57.0
0.2,0.07231497764587402,0.02,0.98,False,57.0
0.04,0.07211089134216309,0.02,0.98,False,57.0
0.008,0.06986188888549805,0.02,0.9805,False,57.0
0.0016,0.054911136627197266,0.02,0.98,False,57.0
625.0,0.0691671371459961,0.02,0.968,False,58.0
125.0,0.06684494018554688,0.02,0.968,False,58.0
25.0,0.05845904350280762,0.02,0.968,False,58.0
5.0,0.06360316276550293,0.02,0.968,False,58.0
1.0,0.07319092750549316,0.02,0.9725,False,58.0
0.2,0.06970691680908203,0.02,0.9805,False,58.0
0.04,0.07260799407958984,0.02,0.98,False,58.0
0.008,0.06734299659729004,0.02,0.9815,False,58.0
0.0016,0.06833410263061523,0.02,0.9815,False,58.0
625.0,0.06393885612487793,0.02,0.9745,False,59.0
125.0,0.0595698356628418,0.02,0.9745,False,59.0
25.0,0.05722784996032715,0.02,0.9745,False,59.0
5.0,0.06299209594726562,0.02,0.974,False,59.0
1.0,0.06807208061218262,0.02,0.965,False,59.0
0.2,0.07370996475219727,0.02,0.978,False,59.0
0.04,0.06754016876220703,0.02,0.9775,False,59.0
0.008,0.06944513320922852,0.02,0.975,False,59.0
0.0016,0.06626605987548828,0.02,0.9775,False,59.0
625.0,0.06952500343322754,0.02,0.979,False,60.0
125.0,0.06965899467468262,0.02,0.979,False,60.0
25.0,0.06615900993347168,0.02,0.979,False,60.0
5.0,0.06876206398010254,0.02,0.979,False,60.0
1.0,0.08348393440246582,0.02,0.978,False,60.0
0.2,0.07846403121948242,0.02,0.9785,False,60.0
0.04,0.0754690170288086,0.02,0.973,False,60.0
0.008,0.07069611549377441,0.02,0.9755,False,60.0
0.0016,0.06345605850219727,0.02,0.9795,False,60.0
625.0,0.1143178939819336,0.02,0.978,False,61.0
125.0,0.09010720252990723,0.02,0.978,False,61.0
25.0,0.11650896072387695,0.02,0.978,False,61.0
5.0,0.10761618614196777,0.02,0.978,False,61.0
1.0,0.09773516654968262,0.02,0.98,False,61.0
0.2,0.12020492553710938,0.02,0.9795,False,61.0
0.04,0.07092499732971191,0.02,0.978,False,61.0
0.008,0.06442403793334961,0.02,0.98,False,61.0
0.0016,0.052976131439208984,0.02,0.9815,False,61.0
625.0,0.06251788139343262,0.02,0.9625,False,62.0
125.0,0.0602719783782959,0.02,0.9625,False,62.0
25.0,0.061125993728637695,0.02,0.9625,False,62.0
5.0,0.07181692123413086,0.02,0.9625,False,62.0
1.0,0.059458017349243164,0.02,0.9835,False,62.0
0.2,0.08649587631225586,0.02,0.984,False,62.0
0.04,0.06855511665344238,0.02,0.984,False,62.0
0.008,0.06733989715576172,0.02,0.984,False,62.0
0.0016,0.055416107177734375,0.02,0.984,False,62.0
625.0,0.08752584457397461,0.02,0.9855,False,63.0
125.0,0.0875239372253418,0.02,0.9855,False,63.0
25.0,0.08057093620300293,0.02,0.9855,False,63.0
5.0,0.0851449966430664,0.02,0.986,False,63.0
1.0,0.08113598823547363,0.02,0.988,False,63.0
0.2,0.07929611206054688,0.02,0.987,False,63.0
0.04,0.07341599464416504,0.02,0.9795,False,63.0
0.008,0.06116890907287598,0.02,0.987,False,63.0
0.0016,0.06926202774047852,0.02,0.988,False,63.0
625.0,0.08996105194091797,0.02,0.984,False,64.0
125.0,0.07970905303955078,0.02,0.984,False,64.0
25.0,0.11044788360595703,0.02,0.985,False,64.0
5.0,0.08733487129211426,0.02,0.984,False,64.0
1.0,0.09084892272949219,0.02,0.981,False,64.0
0.2,0.10550904273986816,0.02,0.9845,False,64.0
0.04,0.06922221183776855,0.02,0.986,False,64.0
0.008,0.08235812187194824,0.02,0.9895,False,64.0
0.0016,0.052404165267944336,0.02,0.9885,False,64.0
625.0,0.10514116287231445,0.02,0.977,False,65.0
125.0,0.08938789367675781,0.02,0.977,False,65.0
25.0,0.09490609169006348,0.02,0.977,False,65.0
5.0,0.08296799659729004,0.02,0.977,False,65.0
1.0,0.08424115180969238,0.02,0.977,False,65.0
0.2,0.087738037109375,0.02,0.973,False,65.0
0.04,0.0747368335723877,0.02,0.979,False,65.0
0.008,0.06465291976928711,0.02,0.9805,False,65.0
0.0016,0.057096004486083984,0.02,0.978,False,65.0
625.0,0.08265495300292969,0.02,0.984,False,66.0
125.0,0.09862494468688965,0.02,0.984,False,66.0
25.0,0.09419083595275879,0.02,0.984,False,66.0
5.0,0.07944607734680176,0.02,0.984,False,66.0
1.0,0.08359408378601074,0.02,0.9805,False,66.0
0.2,0.10489797592163086,0.02,0.98,False,66.0
0.04,0.07823920249938965,0.02,0.9855,False,66.0
0.008,0.07159781455993652,0.02,0.9845,False,66.0
0.0016,0.09509515762329102,0.02,0.9835,False,66.0
625.0,0.0583500862121582,0.02,0.985,False,67.0
125.0,0.06068897247314453,0.02,0.985,False,67.0
25.0,0.06341791152954102,0.02,0.985,False,67.0
5.0,0.05848097801208496,0.02,0.985,False,67.0
1.0,0.060099124908447266,0.02,0.985,False,67.0
0.2,0.06579113006591797,0.02,0.983,False,67.0
0.04,0.06957316398620605,0.02,0.9845,False,67.0
0.008,0.07215595245361328,0.02,0.984,False,67.0
0.0016,0.05439186096191406,0.02,0.9825,False,67.0
625.0,0.0662069320678711,0.02,0.9605,False,68.0
125.0,0.0629270076751709,0.02,0.9605,False,68.0
25.0,0.06180095672607422,0.02,0.957,False,68.0
5.0,0.06771397590637207,0.02,0.962,False,68.0
1.0,0.06313300132751465,0.02,0.962,False,68.0
0.2,0.06610703468322754,0.02,0.957,False,68.0
0.04,0.07030200958251953,0.02,0.9565,False,68.0
0.008,0.07329010963439941,0.02,0.9615,False,68.0
0.0016,0.05189013481140137,0.02,0.9805,False,68.0
625.0,0.09670805931091309,0.02,0.983,False,69.0
125.0,0.08295798301696777,0.02,0.983,False,69.0
25.0,0.08647799491882324,0.02,0.983,False,69.0
5.0,0.08382415771484375,0.02,0.983,False,69.0
1.0,0.0918891429901123,0.02,0.983,False,69.0
0.2,0.06970500946044922,0.02,0.9815,False,69.0
0.04,0.0649869441986084,0.02,0.98,False,69.0
0.008,0.06854009628295898,0.02,0.9825,False,69.0
0.0016,0.06466102600097656,0.02,0.9825,False,69.0
625.0,0.09171795845031738,0.02,0.9695,False,70.0
125.0,0.07622003555297852,0.02,0.9695,False,70.0
25.0,0.09501004219055176,0.02,0.9695,False,70.0
5.0,0.09433507919311523,0.02,0.9695,False,70.0
1.0,0.09374284744262695,0.02,0.9685,False,70.0
0.2,0.10091304779052734,0.02,0.9655,False,70.0
0.04,0.09038686752319336,0.02,0.9605,False,70.0
0.008,0.06273603439331055,0.02,0.975,False,70.0
0.0016,0.05486702919006348,0.02,0.9755,False,70.0
625.0,0.10879707336425781,0.02,0.9755,False,71.0
125.0,0.0898280143737793,0.02,0.9765,False,71.0
25.0,0.09241199493408203,0.02,0.976,False,71.0
5.0,0.0886380672454834,0.02,0.973,False,71.0
1.0,0.08332991600036621,0.02,0.9765,False,71.0
0.2,0.07123994827270508,0.02,0.976,False,71.0
0.04,0.07234501838684082,0.02,0.9755,False,71.0
0.008,0.07432317733764648,0.02,0.9745,False,71.0
0.0016,0.06354117393493652,0.02,0.9695,False,71.0
625.0,0.07059001922607422,0.02,0.9715,False,72.0
125.0,0.08373403549194336,0.02,0.9715,False,72.0
25.0,0.06016993522644043,0.02,0.981,False,72.0
5.0,0.07123184204101562,0.02,0.9835,False,72.0
1.0,0.07576513290405273,0.02,0.9845,False,72.0
0.2,0.06939506530761719,0.02,0.985,False,72.0
0.04,0.0659329891204834,0.02,0.9845,False,72.0
0.008,0.06282186508178711,0.02,0.9825,False,72.0
0.0016,0.060434818267822266,0.02,0.983,False,72.0
625.0,0.0729367733001709,0.02,0.982,False,73.0
125.0,0.09328508377075195,0.02,0.982,False,73.0
25.0,0.07788896560668945,0.02,0.982,False,73.0
5.0,0.08544015884399414,0.02,0.982,False,73.0
1.0,0.08901190757751465,0.02,0.984,False,73.0
0.2,0.07694697380065918,0.02,0.983,False,73.0
0.04,0.06583404541015625,0.02,0.9825,False,73.0
0.008,0.0752248764038086,0.02,0.98,False,73.0
0.0016,0.07237815856933594,0.02,0.9815,False,73.0
625.0,0.06230807304382324,0.02,0.9775,False,74.0
125.0,0.06857800483703613,0.02,0.9775,False,74.0
25.0,0.07476115226745605,0.02,0.9775,False,74.0
5.0,0.07562518119812012,0.02,0.978,False,74.0
1.0,0.07146596908569336,0.02,0.9775,False,74.0
0.2,0.07376503944396973,0.02,0.982,False,74.0
0.04,0.06706500053405762,0.02,0.9765,False,74.0
0.008,0.06552386283874512,0.02,0.9825,False,74.0
0.0016,0.06049704551696777,0.02,0.9755,False,74.0
625.0,0.10526919364929199,0.02,0.9825,False,75.0
125.0,0.08420300483703613,0.02,0.9825,False,75.0
25.0,0.07628798484802246,0.02,0.9825,False,75.0
5.0,0.09482097625732422,0.02,0.9825,False,75.0
1.0,0.1063089370727539,0.02,0.9825,False,75.0
0.2,0.10196805000305176,0.02,0.9805,False,75.0
0.04,0.09706687927246094,0.02,0.981,False,75.0
0.008,0.10521888732910156,0.02,0.9825,False,75.0
0.0016,0.06329703330993652,0.02,0.9815,False,75.0
625.0,0.06804513931274414,0.02,0.9805,False,76.0
125.0,0.06420683860778809,0.02,0.9805,False,76.0
25.0,0.06534409523010254,0.02,0.9805,False,76.0
5.0,0.059332847595214844,0.02,0.9805,False,76.0
1.0,0.06484699249267578,0.02,0.9805,False,76.0
0.2,0.06504511833190918,0.02,0.9805,False,76.0
0.04,0.09006714820861816,0.02,0.9805,False,76.0
0.008,0.07573890686035156,0.02,0.9805,False,76.0
0.0016,0.05885887145996094,0.02,0.979,False,76.0
625.0,0.08351898193359375,0.02,0.98,False,77.0
125.0,0.0904390811920166,0.02,0.98,False,77.0
25.0,0.08626699447631836,0.02,0.98,False,77.0
5.0,0.07155585289001465,0.02,0.98,False,77.0
1.0,0.0896909236907959,0.02,0.9785,False,77.0
0.2,0.11141300201416016,0.02,0.9735,False,77.0
0.04,0.0671989917755127,0.02,0.9825,False,77.0
0.008,0.07129716873168945,0.02,0.9845,False,77.0
0.0016,0.057286977767944336,0.02,0.9845,False,77.0
625.0,0.08011603355407715,0.02,0.981,False,78.0
125.0,0.0943601131439209,0.02,0.981,False,78.0
25.0,0.09415602684020996,0.02,0.981,False,78.0
5.0,0.08076214790344238,0.02,0.9785,False,78.0
1.0,0.11118197441101074,0.02,0.9785,False,78.0
0.2,0.09114909172058105,0.02,0.983,False,78.0
0.04,0.0822458267211914,0.02,0.9845,False,78.0
0.008,0.06009697914123535,0.02,0.9815,False,78.0
0.0016,0.05535888671875,0.02,0.983,False,78.0
625.0,0.08843016624450684,0.02,0.976,False,79.0
125.0,0.08251500129699707,0.02,0.976,False,79.0
25.0,0.07825207710266113,0.02,0.976,False,79.0
5.0,0.08021807670593262,0.02,0.976,False,79.0
1.0,0.08368992805480957,0.02,0.979,False,79.0
0.2,0.07072901725769043,0.02,0.979,False,79.0
0.04,0.07646894454956055,0.02,0.981,False,79.0
0.008,0.06402802467346191,0.02,0.9805,False,79.0
0.0016,0.0642540454864502,0.02,0.974,False,79.0
625.0,0.10345196723937988,0.02,0.9795,False,80.0
125.0,0.07422089576721191,0.02,0.9795,False,80.0
25.0,0.10761904716491699,0.02,0.9795,False,80.0
5.0,0.0855560302734375,0.02,0.9795,False,80.0
1.0,0.06898808479309082,0.02,0.98,False,80.0
0.2,0.1112680435180664,0.02,0.9775,False,80.0
0.04,0.07229304313659668,0.02,0.985,False,80.0
0.008,0.05944013595581055,0.02,0.984,False,80.0
0.0016,0.06048917770385742,0.02,0.98,False,80.0
625.0,0.0903780460357666,0.02,0.93,False,81.0
125.0,0.08845400810241699,0.02,0.93,False,81.0
25.0,0.09924006462097168,0.02,0.93,False,81.0
5.0,0.12353706359863281,0.02,0.93,False,81.0
1.0,0.10417699813842773,0.02,0.936,False,81.0
0.2,0.04712200164794922,0.02,0.94,False,81.0
0.04,0.04740405082702637,0.02,0.945,False,81.0
0.008,0.05033111572265625,0.02,0.9415,False,81.0
0.0016,0.5552880764007568,0.02,0.0,False,81.0
625.0,0.07007598876953125,0.02,0.9715,False,82.0
125.0,0.07221412658691406,0.02,0.9715,False,82.0
25.0,0.06005501747131348,0.02,0.9715,False,82.0
5.0,0.05901002883911133,0.02,0.9715,False,82.0
1.0,0.08559489250183105,0.02,0.969,False,82.0
0.2,0.06815099716186523,0.02,0.971,False,82.0
0.04,0.09867405891418457,0.02,0.9755,False,82.0
0.008,0.060278892517089844,0.02,0.977,False,82.0
0.0016,0.0869140625,0.02,0.984,False,82.0
625.0,0.05814194679260254,0.02,0.973,False,83.0
125.0,0.05860710144042969,0.02,0.973,False,83.0
25.0,0.06867098808288574,0.02,0.973,False,83.0
5.0,0.06960606575012207,0.02,0.973,False,83.0
1.0,0.07086610794067383,0.02,0.973,False,83.0
0.2,0.08849096298217773,0.02,0.9765,False,83.0
0.04,0.06920599937438965,0.02,0.9745,False,83.0
0.008,0.06936407089233398,0.02,0.979,False,83.0
0.0016,0.05459713935852051,0.02,0.978,False,83.0
625.0,0.08428502082824707,0.02,0.9875,False,84.0
125.0,0.09646201133728027,0.02,0.9875,False,84.0
25.0,0.0891118049621582,0.02,0.987,False,84.0
5.0,0.0866701602935791,0.02,0.9855,False,84.0
1.0,0.06673097610473633,0.02,0.9885,False,84.0
0.2,0.08219194412231445,0.02,0.9865,False,84.0
0.04,0.06760406494140625,0.02,0.983,False,84.0
0.008,0.06877493858337402,0.02,0.9835,False,84.0
0.0016,0.05549001693725586,0.02,0.979,False,84.0
625.0,0.08718299865722656,0.02,0.9745,False,85.0
125.0,0.08499717712402344,0.02,0.9745,False,85.0
25.0,0.0771491527557373,0.02,0.9745,False,85.0
5.0,0.09751200675964355,0.02,0.98,False,85.0
1.0,0.07481598854064941,0.02,0.986,False,85.0
0.2,0.06497788429260254,0.02,0.9875,False,85.0
0.04,0.06572484970092773,0.02,0.9835,False,85.0
0.008,0.06639313697814941,0.02,0.984,False,85.0
0.0016,0.05465292930603027,0.02,0.9865,False,85.0
625.0,0.07654285430908203,0.02,0.9485,False,86.0
125.0,0.09548616409301758,0.02,0.9485,False,86.0
25.0,0.08013415336608887,0.02,0.9485,False,86.0
5.0,0.08050894737243652,0.02,0.9485,False,86.0
1.0,0.0619969367980957,0.02,0.9745,False,86.0
0.2,0.07809090614318848,0.02,0.975,False,86.0
0.04,0.08254599571228027,0.02,0.978,False,86.0
0.008,0.07628798484802246,0.02,0.978,False,86.0
0.0016,0.05508303642272949,0.02,0.974,False,86.0
625.0,0.06125211715698242,0.02,0.9735,False,87.0
125.0,0.06807708740234375,0.02,0.9735,False,87.0
25.0,0.06788897514343262,0.02,0.9735,False,87.0
5.0,0.059400081634521484,0.02,0.9735,False,87.0
1.0,0.07346796989440918,0.02,0.9715,False,87.0
0.2,0.09486603736877441,0.02,0.9765,False,87.0
0.04,0.06583189964294434,0.02,0.9795,False,87.0
0.008,0.0657341480255127,0.02,0.9805,False,87.0
0.0016,0.06463503837585449,0.02,0.9805,False,87.0
625.0,0.0782308578491211,0.02,0.975,False,88.0
125.0,0.06584310531616211,0.02,0.975,False,88.0
25.0,0.062272071838378906,0.02,0.975,False,88.0
5.0,0.07748007774353027,0.02,0.977,False,88.0
1.0,0.08199787139892578,0.02,0.977,False,88.0
0.2,0.06934785842895508,0.02,0.975,False,88.0
0.04,0.07842302322387695,0.02,0.9765,False,88.0
0.008,0.05996084213256836,0.02,0.9775,False,88.0
0.0016,0.056043148040771484,0.02,0.975,False,88.0
625.0,0.07378196716308594,0.02,0.9695,False,89.0
125.0,0.05816793441772461,0.02,0.9695,False,89.0
25.0,0.06294703483581543,0.02,0.9695,False,89.0
5.0,0.06888198852539062,0.02,0.9695,False,89.0
1.0,0.06858587265014648,0.02,0.971,False,89.0
0.2,0.0699610710144043,0.02,0.9755,False,89.0
0.04,0.06899499893188477,0.02,0.971,False,89.0
0.008,0.07655596733093262,0.02,0.9755,False,89.0
0.0016,0.05952095985412598,0.02,0.9795,False,89.0
625.0,0.0799860954284668,0.02,0.9795,False,90.0
125.0,0.10070490837097168,0.02,0.9795,False,90.0
25.0,0.08709907531738281,0.02,0.9795,False,90.0
5.0,0.08704400062561035,0.02,0.9795,False,90.0
1.0,0.11944317817687988,0.02,0.98,False,90.0
0.2,0.07285308837890625,0.02,0.981,False,90.0
0.04,0.07190203666687012,0.02,0.9805,False,90.0
0.008,0.059741973876953125,0.02,0.982,False,90.0
0.0016,0.05381608009338379,0.02,0.9805,False,90.0
625.0,0.08272910118103027,0.02,0.981,False,91.0
125.0,0.06710386276245117,0.02,0.981,False,91.0
25.0,0.06350016593933105,0.02,0.981,False,91.0
5.0,0.06021308898925781,0.02,0.9805,False,91.0
1.0,0.06836390495300293,0.02,0.981,False,91.0
0.2,0.07826399803161621,0.02,0.977,False,91.0
0.04,0.10673189163208008,0.02,0.977,False,91.0
0.008,0.06582808494567871,0.02,0.98,False,91.0
0.0016,0.06620502471923828,0.02,0.979,False,91.0
625.0,0.08759808540344238,0.02,0.9765,False,92.0
125.0,0.08078718185424805,0.02,0.9765,False,92.0
25.0,0.09237194061279297,0.02,0.9765,False,92.0
5.0,0.07545900344848633,0.02,0.9765,False,92.0
1.0,0.09712100028991699,0.02,0.9825,False,92.0
0.2,0.09793496131896973,0.02,0.983,False,92.0
0.04,0.09587597846984863,0.02,0.983,False,92.0
0.008,0.06370997428894043,0.02,0.981,False,92.0
0.0016,0.05434393882751465,0.02,0.9795,False,92.0
625.0,0.06630182266235352,0.02,0.9815,False,93.0
125.0,0.06074404716491699,0.02,0.9815,False,93.0
25.0,0.061637163162231445,0.02,0.9815,False,93.0
5.0,0.0846099853515625,0.02,0.9815,False,93.0
1.0,0.06490397453308105,0.02,0.9815,False,93.0
0.2,0.06681585311889648,0.02,0.9835,False,93.0
0.04,0.08451104164123535,0.02,0.98,False,93.0
0.008,0.06464719772338867,0.02,0.9805,False,93.0
0.0016,0.06274604797363281,0.02,0.984,False,93.0
625.0,0.08051395416259766,0.02,0.9675,False,94.0
125.0,0.0902249813079834,0.02,0.9675,False,94.0
25.0,0.08227419853210449,0.02,0.9675,False,94.0
5.0,0.07858419418334961,0.02,0.9675,False,94.0
1.0,0.08425712585449219,0.02,0.9675,False,94.0
0.2,0.06833100318908691,0.02,0.972,False,94.0
0.04,0.06842708587646484,0.02,0.9795,False,94.0
0.008,0.06389307975769043,0.02,0.9815,False,94.0
0.0016,0.05755186080932617,0.02,0.985,False,94.0
625.0,0.06134295463562012,0.02,0.985,False,95.0
125.0,0.062304019927978516,0.02,0.985,False,95.0
25.0,0.07242298126220703,0.02,0.985,False,95.0
5.0,0.06189703941345215,0.02,0.985,False,95.0
1.0,0.06229805946350098,0.02,0.9855,False,95.0
0.2,0.07553601264953613,0.02,0.9845,False,95.0
0.04,0.07699799537658691,0.02,0.985,False,95.0
0.008,0.07750201225280762,0.02,0.981,False,95.0
0.0016,0.05780601501464844,0.02,0.981,False,95.0
625.0,0.07416319847106934,0.02,0.9785,False,96.0
125.0,0.07323503494262695,0.02,0.9785,False,96.0
25.0,0.0838620662689209,0.02,0.9785,False,96.0
5.0,0.059995174407958984,0.02,0.9775,False,96.0
1.0,0.06211400032043457,0.02,0.9775,False,96.0
0.2,0.06476807594299316,0.02,0.9785,False,96.0
0.04,0.06283903121948242,0.02,0.972,False,96.0
0.008,0.06507515907287598,0.02,0.9775,False,96.0
0.0016,0.057376861572265625,0.02,0.9755,False,96.0
625.0,0.11878609657287598,0.02,0.9365,False,97.0
125.0,0.10032010078430176,0.02,0.9365,False,97.0
25.0,0.12970900535583496,0.02,0.9365,False,97.0
5.0,0.07862210273742676,0.02,0.9365,False,97.0
1.0,0.11710286140441895,0.02,0.9355,False,97.0
0.2,0.10206079483032227,0.02,0.934,False,97.0
0.04,0.11306905746459961,0.02,0.976,False,97.0
0.008,0.0933220386505127,0.02,0.9755,False,97.0
0.0016,0.08777999877929688,0.02,0.9745,False,97.0
625.0,0.12132596969604492,0.02,0.953,False,98.0
125.0,0.11270689964294434,0.02,0.953,False,98.0
25.0,0.11432194709777832,0.02,0.953,False,98.0
5.0,0.11889290809631348,0.02,0.9645,False,98.0
1.0,0.08052921295166016,0.02,0.968,False,98.0
0.2,0.0743260383605957,0.02,0.967,False,98.0
0.04,0.0750570297241211,0.02,0.966,False,98.0
0.008,0.07102203369140625,0.02,0.9665,False,98.0
0.0016,0.0740809440612793,0.02,0.978,False,98.0
625.0,0.0678260326385498,0.02,0.9845,False,99.0
125.0,0.06652283668518066,0.02,0.9845,False,99.0
25.0,0.07748913764953613,0.02,0.9845,False,99.0
5.0,0.07127213478088379,0.02,0.9845,False,99.0
1.0,0.07158803939819336,0.02,0.9845,False,99.0
0.2,0.06627202033996582,0.02,0.9865,False,99.0
0.04,0.06628608703613281,0.02,0.9845,False,99.0
0.008,0.06914091110229492,0.02,0.981,False,99.0
0.0016,0.0611720085144043,0.02,0.985,False,99.0
625.0,0.06386899948120117,0.04,0.9835,False,0.0
125.0,0.06975984573364258,0.04,0.9835,False,0.0
25.0,0.05919504165649414,0.04,0.9835,False,0.0
5.0,0.06596899032592773,0.04,0.985,False,0.0
1.0,0.07526087760925293,0.04,0.9855,False,0.0
0.2,0.0655670166015625,0.04,0.9855,False,0.0
0.04,0.08381199836730957,0.04,0.9845,False,0.0
0.008,0.05626082420349121,0.04,0.9845,False,0.0
0.0016,0.0568690299987793,0.04,0.983,False,0.0
625.0,0.10033011436462402,0.04,0.9815,False,1.0
125.0,0.08452320098876953,0.04,0.9815,False,1.0
25.0,0.08492302894592285,0.04,0.9815,False,1.0
5.0,0.09969186782836914,0.04,0.978,False,1.0
1.0,0.09276199340820312,0.04,0.975,False,1.0
0.2,0.0731048583984375,0.04,0.9795,False,1.0
0.04,0.0733950138092041,0.04,0.9725,False,1.0
0.008,0.06019020080566406,0.04,0.978,False,1.0
0.0016,0.07406902313232422,0.04,0.978,False,1.0
625.0,0.09005904197692871,0.04,0.9785,False,2.0
125.0,0.12533307075500488,0.04,0.98,False,2.0
25.0,0.07815885543823242,0.04,0.9825,False,2.0
5.0,0.08137321472167969,0.04,0.9825,False,2.0
1.0,0.08745598793029785,0.04,0.9825,False,2.0
0.2,0.08908605575561523,0.04,0.983,False,2.0
0.04,0.09582901000976562,0.04,0.9845,False,2.0
0.008,0.09004402160644531,0.04,0.9815,False,2.0
0.0016,0.09392499923706055,0.04,0.986,False,2.0
625.0,0.09757804870605469,0.04,0.9825,False,3.0
125.0,0.09257698059082031,0.04,0.9825,False,3.0
25.0,0.07269287109375,0.04,0.9825,False,3.0
5.0,0.07768607139587402,0.04,0.9825,False,3.0
1.0,0.07756614685058594,0.04,0.9825,False,3.0
0.2,0.09088802337646484,0.04,0.9825,False,3.0
0.04,0.0889739990234375,0.04,0.981,False,3.0
0.008,0.06466102600097656,0.04,0.9855,False,3.0
0.0016,0.07105517387390137,0.04,0.9815,False,3.0
625.0,0.05900692939758301,0.04,0.979,False,4.0
125.0,0.06711602210998535,0.04,0.979,False,4.0
25.0,0.05602097511291504,0.04,0.979,False,4.0
5.0,0.06590700149536133,0.04,0.979,False,4.0
1.0,0.0662071704864502,0.04,0.977,False,4.0
0.2,0.062103986740112305,0.04,0.975,False,4.0
0.04,0.06188201904296875,0.04,0.9705,False,4.0
0.008,0.06901097297668457,0.04,0.9735,False,4.0
0.0016,0.07538986206054688,0.04,0.973,False,4.0
625.0,0.09396600723266602,0.04,0.978,False,5.0
125.0,0.09139704704284668,0.04,0.978,False,5.0
25.0,0.08260011672973633,0.04,0.978,False,5.0
5.0,0.09410309791564941,0.04,0.978,False,5.0
1.0,0.06892991065979004,0.04,0.986,False,5.0
0.2,0.06249594688415527,0.04,0.983,False,5.0
0.04,0.07617402076721191,0.04,0.9825,False,5.0
0.008,0.0624699592590332,0.04,0.984,False,5.0
0.0016,0.6440231800079346,0.04,0.0,False,5.0
625.0,0.1282639503479004,0.04,0.963,False,6.0
125.0,0.1222231388092041,0.04,0.963,False,6.0
25.0,0.09189391136169434,0.04,0.9655,False,6.0
5.0,0.07412195205688477,0.04,0.9655,False,6.0
1.0,0.06184101104736328,0.04,0.967,False,6.0
0.2,0.09496688842773438,0.04,0.966,False,6.0
0.04,0.06502103805541992,0.04,0.9745,False,6.0
0.008,0.06356406211853027,0.04,0.9745,False,6.0
0.0016,0.0700840950012207,0.04,0.9775,False,6.0
625.0,0.08982706069946289,0.04,0.9765,False,7.0
125.0,0.09061217308044434,0.04,0.9765,False,7.0
25.0,0.09268903732299805,0.04,0.9765,False,7.0
5.0,0.0831449031829834,0.04,0.9745,False,7.0
1.0,0.07331705093383789,0.04,0.9745,False,7.0
0.2,0.08984804153442383,0.04,0.975,False,7.0
0.04,0.07728195190429688,0.04,0.973,False,7.0
0.008,0.6088130474090576,0.04,0.0,False,7.0
0.0016,0.05744290351867676,0.04,0.986,False,7.0
625.0,0.1012258529663086,0.04,0.982,False,8.0
125.0,0.0997309684753418,0.04,0.982,False,8.0
25.0,0.07652997970581055,0.04,0.982,False,8.0
5.0,0.09134793281555176,0.04,0.9815,False,8.0
1.0,0.0913090705871582,0.04,0.9805,False,8.0
0.2,0.08831286430358887,0.04,0.9825,False,8.0
0.04,0.10549402236938477,0.04,0.9815,False,8.0
0.008,0.06765508651733398,0.04,0.985,False,8.0
0.0016,0.05613112449645996,0.04,0.987,False,8.0
625.0,0.10030722618103027,0.04,0.9835,False,9.0
125.0,0.09343409538269043,0.04,0.9835,False,9.0
25.0,0.08849382400512695,0.04,0.9835,False,9.0
5.0,0.11967706680297852,0.04,0.9835,False,9.0
1.0,0.09120416641235352,0.04,0.9825,False,9.0
0.2,0.08495807647705078,0.04,0.982,False,9.0
0.04,0.11338305473327637,0.04,0.9845,False,9.0
0.008,0.060652971267700195,0.04,0.984,False,9.0
0.0016,0.056192874908447266,0.04,0.9835,False,9.0
625.0,0.0605769157409668,0.04,0.969,False,10.0
125.0,0.0637369155883789,0.04,0.969,False,10.0
25.0,0.0706479549407959,0.04,0.969,False,10.0
5.0,0.06887602806091309,0.04,0.969,False,10.0
1.0,0.06806778907775879,0.04,0.97,False,10.0
